"label","StartTime","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","flag"
"13","2026-06-09 00:57:31","Collar_13_2026-06-09 00:57:31",2026-06-09 00:58:58,709.460646130002,19.8377691800519,2.58408817886612e-59,0.985150836260603,55.032475686844,576.469072147095,23.6751730997797,0.130798428795402,4886.47409845917,7.84899563894771,2.62655996941885e-87,0.998080779076474,19.7847486452548,435.389746317073,0.999794039379988,6.58666392548438,576.623973273781,TRUE,23.6557029871615,0.145996336242033,21.8087867264243,2026-06-09 00:58:26,2026-06-09 00:59:30,"Time changed"
"13","2026-06-09 01:57:31","Collar_13_2026-06-09 01:57:31",2026-06-09 01:58:58,1441.80165441095,19.8538455748588,3.04568495028525e-112,0.981141723335071,61.0154807943736,1082.92550364813,23.4850683909735,0.0717370387624668,4667.33968979418,4.30482009289564,5.62097196721e-189,0.998807125282664,15.3456911523546,922.512814859921,0.999663227236342,8.21820989553108,1083.95342596143,TRUE,23.4980661581969,0.0686465810261957,15.3739584738211,2026-06-09 01:58:26,2026-06-09 01:59:30,"Time changed"
"13","2026-06-09 02:57:31","Collar_13_2026-06-09 02:57:31",2026-06-09 02:58:58,1432.19688989445,19.795693738905,1.44430777786177e-116,0.983858334498134,58.8026083434685,1138.02163845218,24.45791227301,0.0886694494752967,4780.81613435642,5.32090582929055,1.81951296638368e-179,0.998320464446561,18.967802543435,926.088881990754,0.999680980772794,8.33202492968266,1138.05526551869,TRUE,24.4694284177492,0.0935779542868023,23.3765115982223,2026-06-09 02:58:26,2026-06-09 02:59:30,"Time changed"
"13","2026-06-09 03:57:31","Collar_13_2026-06-09 03:57:31",2026-06-09 03:58:58,1393.36984888475,17.6444311241768,4.31642569211071e-116,0.983579872273918,50.645553616208,1081.80969118586,20.8876813060116,0.0714298327351236,4906.40519113621,4.28638517138257,1.04306979319326e-182,0.998505351166905,15.2799749073426,851.204046056017,0.999754084555503,6.24691608570254,1082.41327260152,TRUE,20.8410212070414,0.0700952306452312,17.0571673757145,2026-06-09 03:58:26,2026-06-09 03:59:30,"Time changed"
"13","2026-06-09 04:57:31","Collar_13_2026-06-09 04:57:31",2026-06-09 04:58:58,1421.11149354459,17.8923902832833,2.65142421841384e-111,0.980493287645113,56.3481874305677,1006.35684863389,21.3292455379287,0.0534374797055745,4819.44253935016,3.20669406374518,5.52325145809342e-200,0.999197209676685,11.4311250320387,850.83916359285,0.999764659253866,6.23815534941338,1006.48148974745,TRUE,21.3120997351823,0.0482443565980597,9.86981804212375,2026-06-09 04:58:26,2026-06-09 04:59:30,"Time changed"
"13","2026-06-09 05:57:31","Collar_13_2026-06-09 05:57:31",2026-06-09 05:58:58,1396.86035172867,17.6356917253639,1.16123486916567e-117,0.984481663990468,51.3300551672142,1118.14495580555,21.7728796768112,0.0821434102560035,4987.30781745503,4.92928909624892,2.95664004358011e-177,0.998181416849628,17.571779177611,877.740444592003,0.999722511834219,6.91816794661086,1118.14568139445,TRUE,21.7737366105897,0.0844536173252236,22.9754176113284,2026-06-09 05:58:26,2026-06-09 05:59:30,"Time changed"
"13","2026-06-09 06:57:31","Collar_13_2026-06-09 06:57:31",2026-06-09 06:58:58,719.258321799049,19.8862867426217,1.02889611945989e-57,0.983308891245923,59.3403915896314,567.446883249073,24.0823636279,0.122028664691337,5140.09361397556,7.32273671641067,1.14302589388242e-89,0.998385031301699,18.4582221718481,457.091663035091,0.999721961449929,7.78333421239207,567.448822133985,TRUE,24.0808953736513,0.124796436788027,23.8609604752637,2026-06-09 06:58:26,2026-06-09 06:59:30,"Time changed"
"13","2026-06-09 07:57:31","Collar_13_2026-06-09 07:57:31",2026-06-09 07:58:58,710.92101703937,19.2382331301122,9.94210562386448e-59,0.984502042877655,55.6541751680403,570.670075664586,23.437616284044,0.125092036882905,5011.38926103677,7.50656457423381,2.99601753915247e-88,0.998208592853661,18.9215920255628,396.491573145563,0.99988446783521,4.88334419378713,571.236672682241,TRUE,23.4972478895351,0.12830137198971,19.3829377256497,2026-06-09 07:58:26,2026-06-09 07:59:30,"Time changed"
"13","2026-06-09 08:57:31","Collar_13_2026-06-09 08:57:31",2026-06-09 08:58:58,717.775712946231,18.0927612654928,3.9926884774401e-56,0.981253841185764,58.6674776844625,545.73176322478,22.469573666703,0.103256541815239,4764.26840198886,6.19625292034951,2.44454556841889e-92,0.998671356001055,15.6187252752731,437.639587545578,0.999763151868352,6.70164794751371,545.732786367008,TRUE,22.4723765577384,0.106231585164971,21.1410073129621,2026-06-09 08:58:26,2026-06-09 08:59:30,"Time changed"
"13","2026-06-09 09:57:31","Collar_13_2026-06-09 09:57:31",2026-06-09 09:58:58,712.492287466623,17.0854202579837,3.07643981731897e-56,0.981408297878394,56.3309318791971,515.372396508472,21.6688063981638,0.0817514052060098,4679.22421679511,4.90576552676737,9.9379167554432e-98,0.999104074797071,12.3658289957543,419.74221420375,0.99980653726786,5.839711271692,515.461529623223,TRUE,21.6469426392812,0.082213292021067,15.1361793214943,2026-06-09 09:58:26,2026-06-09 09:59:30,"Time changed"
