"label","StartTime","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","flag"
"13","2026-06-10 00:57:31","Collar_13_2026-06-10 00:57:31",2026-06-10 00:59:00.5,NA,NA,NA,NA,NA,25.2121799024149,0.0102235497334672,0.00215317696700014,645.814088990721,0.133430392084636,1.38736998152017e-05,0.279902736356233,0.288838879077424,28.5878019237734,0.287357429098406,0.292425967153115,25.224980120159,TRUE,0.010292258698672,0.00225186706736547,0.256851222535631,2026-06-10 00:58:31,2026-06-10 00:59:30,"Time changed"
"13","2026-06-10 01:57:31","Collar_13_2026-06-10 01:57:31",2026-06-10 01:59:00.5,15.428346137853,0.023387308477053,4.19082709789329e-09,0.254622692010814,0.253789473921597,17.6457167455581,0.00825834549933131,0.00135019081130814,648.711250148284,0.083670080120222,1.28005276266339e-08,0.24072150608564,0.256145111250643,16.0896849604823,0.275074879556467,0.252431824164904,18.0669545665213,TRUE,0.00910761888596408,0.00141067373014675,0.214655760626332,2026-06-10 01:58:31,2026-06-10 01:59:30,"Time changed"
"13","2026-06-10 02:57:31","Collar_13_2026-06-10 02:57:31",2026-06-10 02:59:00.5,NA,NA,NA,NA,NA,-6.38855402164666,0.00892672423766459,0.00122152872707797,647.703061736203,0.0756970093469557,3.50253987934084e-11,0.311569512956701,0.231736587949445,-2.97568567023188,0.314929613886808,0.233154696015093,-6.35808461454365,TRUE,0.00872367370957331,0.0012855798520671,0.248884847906061,2026-06-10 02:58:31,2026-06-10 02:59:30,"Time changed"
"13","2026-06-10 03:57:31","Collar_13_2026-06-10 03:57:31",2026-06-10 03:59:00.5,NA,NA,NA,NA,NA,124.320457955351,0.0136457764512443,0.00210586016378842,649.776138166671,0.130498213401001,2.21617347643059e-09,0.262450146685313,0.399503374940966,120.853913519934,0.306942838430338,0.390590160716889,124.485027244469,TRUE,0.0143081309860472,0.00219400784880482,0.427774134131705,2026-06-10 03:58:31,2026-06-10 03:59:30,"Time changed"
"13","2026-06-10 04:57:31","Collar_13_2026-06-10 04:57:31",2026-06-10 04:59:00.5,NA,NA,NA,NA,NA,-5.59705625977266,0.0052699058209981,0.00122556386573387,649.243454995069,0.0759470631703173,3.53687997003199e-05,0.135466964161543,0.232502095336454,-7.69937191315384,0.178331616089758,0.228610604378874,-5.56976393169453,TRUE,0.00507698431006282,0.00130823140055237,0.238020092240616,2026-06-10 04:58:31,2026-06-10 04:59:30,"Time changed"
"13","2026-06-10 05:57:31","Collar_13_2026-06-10 05:57:31",2026-06-10 05:59:00.5,NA,NA,NA,NA,NA,1959.74557470614,2.35241628493095,4.41308233148395,619.725385862399,273.474644590903,0.59499791843226,0.00240224749678151,837.207197152392,1960.53616003818,0.028729489368166,833.177115147694,1962.04882606964,TRUE,0.00752205806995231,0.0013243694764651,0.273486110143424,2026-06-10 05:58:31,2026-06-10 05:59:30,"Time changed"
"13","2026-06-10 06:57:31","Collar_13_2026-06-10 06:57:31",2026-06-10 06:59:00.5,NA,NA,NA,NA,NA,12.7459288453046,0.00698063812758823,0.001940719896806,650.143299131521,0.120264623264132,0.000666488294298334,0.182383720149667,0.260338731180874,12.4854428272068,0.238427761926175,0.255705196588636,13.4514107211895,TRUE,0.00633622423784017,0.00168132569700093,0.21563842140472,2026-06-10 06:58:31,2026-06-10 06:59:30,"Time changed"
"13","2026-06-10 07:57:31","Collar_13_2026-06-10 07:57:31",2026-06-10 07:59:00.5,NA,NA,NA,NA,NA,58.8898941419143,0.00808008103163847,0.00285077825578395,647.301702903524,0.176660100978863,0.00630909058396838,0.121657887080699,0.382418913316787,61.3804274854904,0.143479381553049,0.384323025254072,59.4036284974547,TRUE,0.00947881259650342,0.00271009220115763,0.422136237393558,2026-06-10 07:58:31,2026-06-10 07:59:30,"Time changed"
"13","2026-06-10 08:57:31","Collar_13_2026-06-10 08:57:31",2026-06-10 08:59:00.5,NA,NA,NA,NA,NA,-25.8576919372532,0.00444933419342743,0.00140686263719105,647.249187587533,0.0871819809363651,0.00248812237041827,0.147083855056274,0.188724212347635,-21.9275897249139,0.148076892377905,0.191952881645383,-25.8389109469399,TRUE,0.00457094982695107,0.00141056050563468,0.194748421338428,2026-06-10 08:58:31,2026-06-10 08:59:30,"Time changed"
"13","2026-06-10 09:57:31","Collar_13_2026-06-10 09:57:31",2026-06-10 09:59:00.5,NA,NA,NA,NA,NA,-12.438985718599,0.00678396213282341,0.00157331474625262,646.121847460614,0.0974968647177678,6.3611359975855e-05,0.24274477422185,0.211053004331881,-19.8009071548396,0.373383322763015,0.195385062036877,-12.3607528431209,TRUE,0.00714105347022967,0.00149595911216555,0.217987277375112,2026-06-10 09:58:31,2026-06-10 09:59:30,"Time changed"
