CHAMBER,,CHAMBER,,CHAMBER,LI-8100,LI-8100,CHAMBER,CHAMBER,LI-7810,LI-7810,LI-7810,LI-7810,LI-8100,LI-8100,LI-8100,LI-8100,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810
-70.705910,6926.900000,-70.737780,20240604174455.000000,8.000000,200152.776000,118584.552000,0.477000,19.733960,-0.514110,0.957760,-0.514110,0.957760,174452.705490,0.003790,174452.705490,0.003790,2067.794000,10.737290,0.996700,10.737290,0.996700,23959.164000
29.310450,6926.900000,24.356810,20240604182706.000000,8.000000,-427913.958000,429609.935000,-0.537120,147.893380,-0.715320,0.931540,-0.715320,0.931540,3565128.639310,0.009310,26037454.975960,0.037010,2060.603090,12.947160,0.964300,18.412620,0.996510,24457.060000
24.162730,6926.900000,24.114890,20240604182954.000000,8.000000,511722.452000,61281.349000,0.206000,12.665000,-0.247740,0.898900,-0.955320,0.938330,-1016096.844160,0.011590,-1362635.811320,0.013640,2068.490900,2.051140,0.958330,6.318270,0.981490,24877.112000
24.215450,6926.900000,24.180440,20240604183252.000000,8.000000,38878.982000,-21361.503000,0.282000,147.873600,-0.155890,0.658980,-0.155890,0.658980,30241.375180,0.001030,53490.399680,0.001290,2068.116530,2.924920,0.973150,5.197310,0.988940,24504.537000
173.486820,6926.900000,177.001220,20240604183552.000000,8.000000,2824.049000,24781.599000,0.453000,20.677680,-0.075830,0.488890,-0.075830,0.488890,-1345.304080,0.004220,-1345.304080,0.004220,2068.891260,3.545620,0.994350,4.746280,0.996500,24669.087000
23.885910,6926.900000,23.872220,20240604183852.000000,8.000000,2122.426000,25518.599000,0.392760,35.253410,-0.874920,0.983660,-0.874920,0.983660,-18426.028850,0.013020,-18426.028850,0.013020,2069.443220,8.065640,0.996430,8.065640,0.996430,24563.162000
-75.475000,6926.900000,-75.068000,20240604184151.000000,8.000000,8575.360000,29345.715000,-0.493980,19.222990,-15.800140,0.993230,-15.800140,0.993230,-9271.532610,0.004150,-9271.532610,0.004150,2069.865360,249.384190,0.991640,249.384190,0.991640,24115.137000
-70.980000,6926.900000,-70.965110,20240604184451.000000,8.000000,1468.616000,-14669.075000,0.477000,19.719240,-0.620330,0.940830,-0.620330,0.940830,-10570.788280,0.006200,-7882.160080,0.023100,2072.261930,14.216180,0.996660,14.216180,0.996660,24467.267000
28.642270,6926.900000,23.381100,20240604192706.000000,8.000000,346181.521000,301469.699000,-0.536110,147.499110,-0.382950,0.935830,-0.382950,0.935830,-222797.664000,0.005040,-1189186.139680,0.014960,2063.096910,6.648570,0.957090,13.981590,0.996000,24060.373000
23.230000,6926.900000,23.182330,20240604192954.000000,8.000000,250881.310000,111029.078000,0.206000,12.668790,-0.701250,0.950130,-0.701250,0.950130,184644.855540,0.001690,184644.855540,0.001690,2072.522890,0.547950,0.062470,0.547950,0.062470,24123.583000
23.334090,6926.900000,23.299890,20240604193252.000000,8.000000,-690877.329000,-40736.695000,0.281000,147.331240,-0.151780,0.376500,-0.151780,0.376500,490783.716350,0.000930,490783.716350,0.000930,2058.203920,2.632660,0.966410,3.434320,0.966950,23933.432000
174.970450,6926.900000,176.651000,20240604193553.000000,8.000000,-24809.094000,100243.455000,0.452260,20.571040,-0.065710,0.345810,-0.065710,0.345810,320903.330300,0.013140,320903.330300,0.013140,2059.973310,3.255470,0.947750,8.671230,0.986040,23901.525000
23.188640,6926.900000,23.164440,20240604193854.000000,8.000000,-2093.241000,-39615.557000,0.391000,35.081460,-0.110540,0.114290,-4.992260,0.527850,9109.564080,0.004110,8932.477170,0.004190,2060.583730,8.761980,0.996950,9.181400,0.997010,23611.145000
-74.980000,6926.900000,-75.156000,20240604194154.000000,8.000000,13765.150000,21679.750000,-0.496000,19.125330,-17.232360,0.995030,-17.232360,0.995030,-195044.430630,0.010900,-193381.759980,0.010980,2067.493050,274.388310,0.994500,274.388310,0.994500,23249.714000
-71.205910,6926.900000,-71.210000,20240604194455.000000,8.000000,389.212000,96005.679000,0.475000,19.677580,-0.530500,0.912010,-0.530500,0.912010,25413.958060,0.041240,25413.958060,0.041240,2059.890970,14.521060,0.999060,14.775540,0.999070,23432.388000
26.027730,6926.900000,22.614070,20240604202706.000000,8.000000,3737.674000,116762.401000,-0.536230,147.006760,-0.512690,0.840680,-0.512690,0.840680,11998.587420,0.019700,29697.775990,0.034550,2076.181760,8.465270,0.860780,38.387310,0.994780,23634.431000
22.479550,6926.900000,22.455110,20240604202954.000000,8.000000,-174171.064000,100344.310000,0.205000,12.645790,-0.772370,0.727080,-7.703150,0.895410,264557.654350,0.000510,264557.654350,0.000510,2079.840180,8.529720,0.897630,34.410950,0.966810,23216.264000
22.646820,6926.900000,22.619780,20240604203253.000000,8.000000,-1442.258000,41328.736000,0.281000,147.003100,-0.523410,0.946860,-0.523410,0.946860,12294138.319370,0.036200,4585.027370,0.003100,2110.620620,3.797360,0.988940,6.402000,0.994020,23294.456000
166.779550,6926.900000,175.921110,20240604203555.000000,8.000000,-4999.694000,13790.667000,0.452000,20.442340,0.017060,0.034100,0.016300,0.033530,-87670.319650,0.034310,-87648.138040,0.039040,2091.766090,2.817580,0.961110,8.599880,0.985950,23206.113000
22.506360,6926.900000,22.481670,20240604203854.000000,8.000000,478.610000,21761.091000,0.390000,35.033770,-1.010520,0.985470,-1.010520,0.985470,2488.201470,0.001480,2488.201470,0.001480,2116.357730,10.415130,0.998070,10.415130,0.998070,22810.098000
-75.655000,6926.900000,-75.453000,20240604204154.000000,8.000000,-49021.188000,-39004.435000,-0.501000,19.011740,-17.734990,0.992530,-17.734990,0.992530,117229.535210,0.000200,117229.535210,0.000200,2129.539120,273.700110,0.990750,273.700110,0.990750,22619.010000
-70.766820,6926.900000,-71.383440,20240604204454.000000,8.000000,995.884000,7891.434000,0.475000,19.615410,-0.796690,0.960140,-0.796690,0.960140,38.716500,0.012430,32.819040,0.011940,2102.805220,17.243010,0.997280,17.243010,0.997280,22752.343000
25.881820,6926.900000,22.076370,20240604212706.000000,8.000000,188787.813000,267882.908000,-0.536000,146.531800,-0.526250,0.964130,-0.526250,0.964130,-583471.100070,0.028540,-584511.202540,0.028530,2078.628310,8.368710,0.972020,22.168410,0.994010,23323.476000
21.890000,6926.900000,21.882560,20240604212953.000000,8.000000,-884.666000,213919.326000,0.205000,12.608830,-0.182600,0.369070,-8.308350,0.628500,-14343.822680,0.010570,-10992.044070,0.017860,2070.995180,1.031740,0.284830,21.415120,0.433700,23171.322000
22.083180,6926.900000,22.059560,20240604213251.000000,8.000000,196085.175000,74690.900000,0.281000,146.455590,-0.248410,0.863930,-0.248410,0.863930,4814175.343440,0.029520,2591433.291990,0.043020,2078.281030,2.899310,0.980680,3.337130,0.980940,23112.950000
174.460910,6926.900000,175.688000,20240604213552.000000,8.000000,641.262000,2609.783000,0.452000,20.311410,0.049610,0.227000,0.049610,0.227000,-6593.542760,0.064640,-6593.542760,0.064640,2075.294530,1.709210,0.799600,13.552580,0.921270,23093.282000
22.015450,6926.900000,21.988890,20240604213852.000000,8.000000,-152787.411000,91122.784000,0.389000,34.871820,-1.187460,0.969130,-1.187460,0.969130,-2237249.720470,0.000480,-2237249.720470,0.000480,2088.565370,12.313540,0.993530,13.631810,0.993790,22794.872000
-73.363180,6926.900000,-75.446110,20240604214151.000000,8.000000,539.436000,85517.902000,-0.505000,18.898740,-15.227980,0.992460,-15.227980,0.992460,108.983750,0.000020,1724.814020,0.000130,2087.771650,247.847670,0.991370,247.847670,0.991370,22452.696000
-70.980000,6926.900000,-71.509220,20240604214452.000000,8.000000,196023.272000,19875.356000,0.474740,19.541880,-0.553100,0.945770,-0.553100,0.945770,506631.208560,0.001360,506631.208560,0.001360,2074.974220,13.310790,0.996540,13.310790,0.996540,22819.715000
25.981360,6926.900000,21.993300,20240604222706.000000,8.000000,725.202000,217701.182000,-0.536000,146.133130,-0.724490,0.961850,-0.724490,0.961850,2777.996560,0.011370,2614.131810,0.011330,2084.755630,11.062250,0.955480,26.071530,0.983050,23253.595000
21.805450,6926.900000,21.792890,20240604222953.000000,8.000000,203780.031000,64501.505000,0.205000,12.563890,-1.241180,0.973650,-1.241180,0.973650,84282.606930,0.000080,84282.606930,0.000080,2063.735310,8.569350,0.976810,9.643670,0.977100,23372.974000
22.013640,6926.900000,21.980330,20240604223251.000000,8.000000,385850.998000,143462.517000,0.280740,146.282670,-0.265600,0.934600,-0.265600,0.934600,104466430.426570,0.021720,78465438.392320,0.025100,2087.959370,2.943550,0.994830,3.421480,0.995280,23209.659000
162.323180,6926.900000,174.951560,20240604223552.000000,8.000000,-780389.332000,121140.186000,0.452000,20.204430,-0.200850,0.619360,-0.200850,0.619360,-16110018.742680,0.041140,-16110018.742680,0.041140,2087.426340,6.986180,0.993050,8.380100,0.993410,23376.559000
21.936820,6926.900000,21.913110,20240604223852.000000,8.000000,524.409000,36353.544000,0.388770,35.611100,-0.968730,0.978490,-0.968730,0.978490,-14610.435370,0.019210,-5938.452060,0.029140,2101.876480,10.915940,0.996790,11.901890,0.997010,23121.866000
-75.098180,6926.900000,-75.445330,20240604224151.000000,8.000000,15892.564000,194576.117000,-0.506000,18.815210,-14.335980,0.991290,-14.335980,0.991290,362674.747970,0.004010,362674.747970,0.004010,2105.218210,227.828910,0.990090,227.828910,0.990090,22698.165000
-70.736360,6926.900000,-71.386890,20240604224451.000000,8.000000,-194903.672000,129047.717000,0.476000,19.484670,-0.618930,0.905960,-0.618930,0.905960,1091483.386150,0.002760,1091483.386150,0.002760,2091.784290,16.781790,0.997460,16.781790,0.997460,23025.999000
25.700450,6926.900000,21.763300,20240604232706.000000,8.000000,-20768.004000,115228.078000,-0.536000,146.068680,-0.617950,0.939880,-1.800610,0.979190,41765.413700,0.000100,41765.413700,0.000100,2094.766170,11.994760,0.972570,25.164970,0.998460,23175.254000
21.635910,6926.900000,21.611220,20240604232953.000000,8.000000,1267.361000,105897.654000,0.204000,12.523070,1.396750,0.870240,1.396750,0.870240,-2392.033940,0.052810,-2385.502330,0.052940,2098.264280,-9.279190,0.845060,-9.279190,0.845060,23221.650000
21.784090,6926.900000,21.755220,20240604233252.000000,8.000000,15300.290000,91305.872000,0.280000,146.209590,-0.293370,0.864710,-0.293370,0.864710,-21998.951200,0.002250,-24748.048010,0.002490,2124.057070,4.034270,0.989760,7.012280,0.996850,23138.128000
161.721360,6926.900000,174.862440,20240604233553.000000,8.000000,344561.335000,133269.816000,0.452000,20.115340,-0.090350,0.785070,-0.091240,0.785810,-29831601.906760,0.007330,-24285029.301920,0.006870,2105.443400,2.137970,0.925080,6.370790,0.971460,23217.707000
21.694090,6926.900000,21.673000,20240604233852.000000,8.000000,-8734.100000,174041.823000,0.388760,34.454020,-1.230420,0.989730,-1.230420,0.989730,998.738700,0.000000,998.738700,0.000000,2105.637900,9.912200,0.995380,12.775440,0.997610,22991.280000
-74.828180,6926.900000,-75.796560,20240604234152.000000,8.000000,939.706000,91842.404000,-0.507000,18.722600,-15.574890,0.993100,-15.574890,0.993100,1562.938800,0.030290,1562.938800,0.030290,2099.018240,253.978280,0.991330,253.978280,0.991330,22678.264000
-71.593180,6926.900000,-71.469890,20240604234453.000000,8.000000,1416.845000,31265.466000,0.476000,19.438130,-0.711500,0.953230,-0.711500,0.953230,-13698.882180,0.029440,-13698.882180,0.029440,2077.302120,12.738350,0.995980,12.786210,0.995980,22975.270000
26.776820,6926.900000,21.676700,20240605000631.000000,8.000000,-592384.247000,529827.025000,-0.536240,145.725260,-1.465140,0.960150,-1.469110,0.935530,-524847.130790,0.001210,-524847.130790,0.001210,2087.726130,22.173580,0.964060,35.613320,0.993240,23061.039000
21.527730,6926.900000,21.499560,20240605000919.000000,8.000000,904.614000,67728.758000,0.204000,12.500490,0.382220,0.512010,0.382220,0.512010,1912.182520,0.044470,380.619540,0.021390,2080.612520,-4.860840,0.692550,-4.860840,0.692550,23266.689000
21.646360,6926.900000,21.621000,20240605001217.000000,8.000000,-80580.109000,38277.365000,0.280000,146.315200,-0.275780,0.839960,-0.275780,0.839960,626342.039560,0.000840,626342.039560,0.000840,2086.643170,4.871630,0.992480,6.881440,0.997010,23181.029000
161.222270,6926.900000,174.822220,20240605001518.000000,8.000000,-97180.351000,114123.511000,0.451240,20.063670,-0.195980,0.866490,-0.195980,0.866490,-57494.420420,0.001350,-597664.901880,0.021920,2085.067620,4.298560,0.987940,7.184010,0.993530,23260.985000
21.557270,6926.900000,21.521890,20240605001817.000000,8.000000,86066.551000,44692.589000,0.388760,34.640570,-0.912590,0.983680,-0.912590,0.983680,-5937453.235130,0.001730,-3710983.443990,0.001230,2090.047740,8.508700,0.995840,8.508700,0.995840,23086.335000
-75.970000,6926.900000,-75.915220,20240605002117.000000,8.000000,1234.915000,5074.697000,-0.508000,18.696420,-14.030400,0.987120,-14.030400,0.987120,-90.154170,0.000180,-929.315850,0.002510,2091.109040,238.174560,0.985890,238.174560,0.985890,22772.904000
-70.921360,6926.900000,-71.557890,20240605002418.000000,8.000000,710.347000,156577.941000,0.478000,19.404480,-0.516050,0.913850,-0.516050,0.913850,-41009.319040,0.014310,-41009.319040,0.014310,2070.339570,15.290840,0.998530,15.290840,0.998530,23199.414000
24.795910,6926.900000,21.565710,20240605002720.000000,8.000000,33195.130000,174352.732000,-0.496350,144.957120,-0.758330,0.963910,-0.688670,0.947830,1036840.385720,0.000710,1036840.385720,0.000710,2087.683140,11.656070,0.957490,20.749780,0.988730,23250.614000
21.523640,6926.900000,21.498330,20240605003008.000000,8.000000,195313.772000,10748.687000,0.204000,12.487500,0.055120,0.053810,-10.687670,0.040290,1470844.490990,0.027680,1468273.409680,0.028400,2082.699710,0.115900,0.004460,73.266510,0.116020,23427.124000
21.616820,6926.900000,21.572890,20240605003306.000000,8.000000,1117.288000,223132.825000,0.280000,146.339890,-0.060660,0.277360,-1.021050,0.296340,-655.734410,0.002480,-633.492280,0.002550,2098.407220,2.596140,0.976650,6.645320,0.993310,23244.036000
162.287730,6926.900000,175.006440,20240605003606.000000,8.000000,870138.617000,154015.718000,0.451000,20.035400,-0.007270,0.371980,-0.007270,0.371980,1294293.334160,0.000570,1294293.334160,0.000570,2095.626550,0.429800,0.966230,1.402390,0.995160,23400.883000
21.511360,6926.900000,21.475560,20240605003905.000000,8.000000,53823.835000,232299.362000,0.388760,35.407080,-0.894860,0.985110,-0.894860,0.985110,2478.037960,0.000000,2478.037960,0.000000,2086.478180,9.333030,0.996880,9.648990,0.996910,23211.841000
-76.105000,6926.900000,-75.607000,20240605004204.000000,8.000000,1800.988000,89279.252000,-0.508260,18.681570,-13.155030,0.989290,-13.155030,0.989290,-12929.319190,0.014720,-13315.527950,0.014880,2084.368130,222.679450,0.988080,222.679450,0.988080,22955.042000
-71.625450,6926.900000,-71.528330,20240605004504.000000,8.000000,632.470000,197356.146000,0.478000,19.394730,-0.832840,0.972870,-0.832840,0.972870,-25942.167170,0.043020,-25942.167170,0.043020,2082.413710,16.134160,0.998780,16.134160,0.998780,23235.514000
24.611360,6926.900000,21.433080,20240605012719.000000,8.000000,766.381000,112552.173000,-0.536000,143.983930,-0.904420,0.970660,-2.334840,0.979510,-7651.020760,0.007310,-7651.020760,0.007310,2070.161670,12.796350,0.940810,32.902960,0.996550,23123.489000
21.411360,6926.900000,21.379330,20240605013007.000000,8.000000,195282.929000,354378.965000,0.204000,12.453430,-0.225100,0.666000,-1.053070,0.571550,1085810.713960,0.013380,1085810.713960,0.013380,2052.790240,-1.781500,0.320930,-1.781500,0.320930,23446.501000
21.524550,6926.900000,21.477560,20240605013306.000000,8.000000,359039.010000,377498.129000,0.279000,145.941070,-0.106570,0.698750,-0.106570,0.698750,-9235539.676230,0.079490,-14054969.286970,0.043830,2065.639660,2.060590,0.983640,4.455250,0.995050,23221.817000
161.620910,6926.900000,174.761000,20240605013609.000000,8.000000,1194506.383000,458958.492000,0.451000,19.969130,0.031050,0.789500,0.031050,0.789500,-4275325.063790,0.036520,-4275325.063790,0.036520,2088.419300,-0.805800,0.979760,-1.970800,0.998070,23529.732000
21.459090,6926.900000,21.420670,20240605013909.000000,8.000000,97673.824000,135299.691000,0.388000,34.616910,-1.045580,0.991430,-1.045580,0.991430,-38180.600930,0.000690,-38180.600930,0.000690,2082.576520,9.291490,0.997610,10.354860,0.997950,23324.004000
-75.790000,6926.900000,-75.860000,20240605014210.000000,8.000000,-97044.756000,393012.571000,-0.508260,18.636100,-15.629030,0.984480,-15.629030,0.984480,2330357.057970,0.009950,2330357.057970,0.009950,2074.288460,259.965810,0.982080,259.965810,0.982080,22932.521000
-71.690000,6926.900000,-71.659110,20240605014511.000000,8.000000,574921.420000,185701.538000,0.477000,19.350720,-0.218290,0.921490,-0.218290,0.921490,-16448232.246170,0.035510,-16448232.246170,0.035510,2057.527720,6.403470,0.996380,8.028020,0.998190,23097.103000
24.361360,6926.900000,21.402310,20240605022719.000000,8.000000,3165.098000,208787.399000,-0.536120,145.916160,-0.723410,0.980890,-0.723410,0.980890,-112528.247820,0.007080,-112528.247820,0.007080,2061.206920,13.275180,0.970340,23.525720,0.990190,23075.387000
21.337270,6926.900000,21.308560,20240605023006.000000,8.000000,-1276634.525000,431659.402000,0.203230,12.423240,-2.792100,0.980000,-2.792100,0.980000,-23371441.647290,0.011670,-23371441.647290,0.011670,2057.701130,20.084520,0.993010,20.084520,0.993010,23399.704000
21.432270,6926.900000,21.393110,20240605023305.000000,8.000000,1225178.613000,349350.284000,0.279000,145.689210,0.051410,0.785190,0.158320,0.823600,-7376903.973710,0.009080,-5805543.612330,0.010250,2057.174330,-0.992130,0.962090,-2.456030,0.994140,23194.865000
159.164090,6926.900000,174.475560,20240605023605.000000,8.000000,16270.062000,353355.217000,0.451000,19.907990,0.046020,0.268990,0.052880,0.289170,-25512.768770,0.002010,-27575.483140,0.002530,2054.768970,3.050230,0.974270,6.792110,0.981170,23435.843000
21.370450,6926.900000,21.335560,20240605023905.000000,8.000000,586572.193000,434339.671000,0.387760,35.680000,-0.367120,0.981380,-0.367120,0.981380,884801.754180,0.002600,884801.754180,0.002600,2074.304620,4.423920,0.997390,4.423920,0.997390,23306.760000
-75.712730,6926.900000,-75.784560,20240605024205.000000,8.000000,583141.721000,134541.357000,-0.508260,18.601320,-5.396220,0.987350,-5.396220,0.987350,1705995.431960,0.000220,1705995.431960,0.000220,2083.306070,89.528270,0.986480,89.528270,0.986480,22954.130000
-71.690000,6926.900000,-71.658440,20240605024505.000000,8.000000,969571.294000,516654.033000,0.477000,19.324230,-0.021070,0.951030,-0.021070,0.951030,101586317.254950,0.019920,101586317.254950,0.019920,2065.181840,0.479250,0.997920,0.617300,0.999120,23252.931000
24.295450,6926.900000,21.391980,20240605032719.000000,8.000000,677639.969000,298719.558000,-0.536000,145.803550,-0.235360,0.947540,-0.237940,0.950660,1599073.461170,0.017030,2258438.030840,0.018620,2035.458580,4.181310,0.949780,8.142010,0.998870,23120.153000
21.402270,6926.900000,21.365560,20240605033006.000000,8.000000,908578.498000,459270.655000,0.203770,12.392930,-0.152480,0.988320,-0.152480,0.988320,1494918.576090,0.002940,1494918.576090,0.002940,2036.414710,1.161510,0.988120,1.885420,0.997940,23585.664000
21.499550,6926.900000,21.450110,20240605033304.000000,8.000000,685094.507000,211150.235000,0.279000,145.624030,-0.092580,0.873990,-0.092580,0.873990,-4346658.368140,0.019080,-3564006.605580,0.018450,2049.375820,1.185520,0.989260,1.356100,0.985310,23206.851000
159.445450,6926.900000,174.407560,20240605033604.000000,8.000000,507612.961000,111847.365000,0.451000,19.860600,-0.025590,0.105300,-0.025590,0.105300,921613.295500,0.009430,5250649.382430,0.030340,2043.353850,1.424640,0.708710,9.287700,0.914410,23582.488000
21.376360,6926.900000,21.347780,20240605033904.000000,8.000000,-95058.729000,260411.501000,0.388000,35.785290,-1.295600,0.990960,-1.295600,0.990960,264274.952290,0.004180,264274.952290,0.004180,2060.697370,11.236390,0.997610,12.175400,0.997770,23369.574000
-75.520000,6926.900000,-75.675330,20240605034205.000000,8.000000,885972.608000,77840.510000,-0.508260,18.571290,-1.568190,0.992890,-1.568190,0.992890,-6424725.768340,0.001530,-6424725.768340,0.001530,2066.768110,25.601760,0.990600,25.601760,0.990600,23090.412000
-71.464090,6926.900000,-71.596000,20240605034506.000000,8.000000,-62172.555000,417141.540000,0.477000,19.299130,-0.663860,0.943630,-0.663860,0.943630,-511186.900260,0.002010,-511186.900260,0.002010,2061.535620,15.676300,0.997000,15.676300,0.997000,23388.407000
24.169550,6926.900000,21.247250,20240605042719.000000,8.000000,776.289000,52484.011000,-0.536000,145.659080,-0.740560,0.972540,-0.740560,0.972540,438.580340,0.004720,418.915040,0.004780,2051.375530,13.236610,0.981750,31.551510,0.993030,23042.864000
21.191820,6926.900000,21.163780,20240605043006.000000,8.000000,1276974.843000,210888.303000,0.203000,12.367660,0.392730,0.977770,0.392730,0.977770,2316804.142910,0.004420,2316804.142910,0.004420,2043.182750,-3.210430,0.977350,-6.171600,0.987590,23422.011000
21.315450,6926.900000,21.274780,20240605043305.000000,8.000000,199675.933000,258571.765000,0.279000,145.624030,-0.075530,0.372270,-0.138890,0.346110,40607.159140,0.000020,40607.159140,0.000020,2053.663940,1.845990,0.875310,2.284190,0.729190,23148.911000
163.693640,6926.900000,174.454890,20240605043605.000000,8.000000,518.770000,343841.630000,0.451000,19.811570,-0.022270,0.095130,-0.076250,0.094130,-6622.531070,0.014310,-6622.531070,0.014310,2050.874130,3.435040,0.979410,8.655790,0.992750,23493.432000
21.251820,6926.900000,21.205670,20240605043906.000000,8.000000,-97018.121000,240521.409000,0.387760,35.617060,-1.209210,0.989080,-1.209210,0.989080,-5001708.109660,0.001680,-5001708.109660,0.001680,2063.550320,11.518230,0.996000,15.111080,0.997390,23339.538000
-75.340000,6926.900000,-75.588110,20240605044205.000000,8.000000,103447.890000,170329.635000,-0.508260,18.540520,-11.233820,0.985300,-11.233820,0.985300,5504656.490920,0.031200,5504656.490920,0.031200,2057.068390,186.326710,0.981700,186.326710,0.981700,23054.111000
-71.560910,6926.900000,-71.620330,20240605044506.000000,8.000000,389941.433000,362780.290000,0.477000,19.272000,-0.406690,0.958650,-0.406690,0.958650,-1664675.295640,0.000740,-1664675.295640,0.000740,2057.096380,7.152050,0.992820,10.292920,0.995920,23358.718000
24.583640,6926.900000,21.295820,20240605052719.000000,8.000000,1743652.978000,253083.766000,-0.536000,145.547100,0.471980,0.946810,0.471980,0.946810,2109816.729470,0.008030,2105144.552530,0.008030,2055.245820,-9.144710,0.945780,-20.346110,0.993300,23065.765000
21.209090,6926.900000,21.184670,20240605053007.000000,8.000000,1408720.695000,669505.033000,0.203000,12.343310,0.067620,0.565190,0.195160,0.510540,-12159612.493490,0.000120,-14335225.211000,0.043320,2039.663310,-0.907090,0.919580,-1.289920,0.909210,23471.272000
21.332730,6926.900000,21.294220,20240605053305.000000,8.000000,1171718.048000,531550.384000,0.279000,145.632330,0.067680,0.940020,0.067680,0.940020,-182300.984720,0.000350,-3090983.354200,0.006260,2064.912580,-0.895510,0.996560,-0.895510,0.996560,23160.755000
162.515450,6926.900000,174.402890,20240605053605.000000,8.000000,2830821.737000,397761.473000,0.451000,19.772030,0.185940,0.635630,0.185940,0.635630,79571525.883350,0.017020,11801508.409290,0.022960,2066.166060,-7.502730,0.972600,-16.737330,0.985510,23586.188000
21.248180,6926.900000,21.201000,20240605053906.000000,8.000000,122778.312000,317198.736000,0.387000,35.862580,-1.101660,0.992860,-1.101660,0.992860,-251096.332380,0.005720,-252673.547260,0.006700,2069.281340,10.856080,0.997860,12.438070,0.998400,23444.304000
-75.385000,6926.900000,-75.587330,20240605054205.000000,8.000000,384397.023000,660556.176000,-0.508260,18.478920,-7.675040,0.987070,-7.675040,0.987070,-14203731.049220,0.047280,-14203731.049220,0.047280,2058.552790,125.124790,0.983940,125.124790,0.983940,23125.681000
-71.267730,6926.900000,-71.550670,20240605054505.000000,8.000000,6247.900000,237502.976000,0.477000,19.251170,-0.776520,0.971350,-0.776520,0.971350,-4985.109400,0.005260,-23865.788800,0.014380,2085.535460,15.296780,0.998630,17.599340,0.998960,23396.487000
24.738180,6926.900000,21.324070,20240605062719.000000,8.000000,1269233.885000,222456.087000,-0.535880,145.180300,0.230110,0.965230,0.234910,0.966700,3811225.868760,0.000660,3811225.868760,0.000660,2061.075020,-3.857610,0.968750,-6.966940,0.992430,23087.076000
21.290450,6926.900000,21.255560,20240605063007.000000,8.000000,684202.131000,254424.004000,0.203000,12.326170,-0.639280,0.993450,-0.639280,0.993450,231485.621660,0.001020,14087121.903300,0.033770,2057.092000,5.097200,0.994540,5.854210,0.995080,23632.481000
21.379550,6926.900000,21.346220,20240605063306.000000,8.000000,-389499.618000,140988.091000,0.279000,145.624030,-0.386500,0.900470,-0.386500,0.900470,-8184866.110670,0.032980,-6744386.543110,0.041140,2056.650880,6.572540,0.995830,9.172970,0.998420,23184.979000
161.648640,6926.900000,174.293000,20240605063607.000000,8.000000,317535.775000,318732.253000,0.451000,19.735720,-0.073200,0.721290,-0.278760,0.787290,937463.245800,0.033160,950051.854030,0.037850,2060.603950,2.443410,0.952670,6.537830,0.986460,23736.096000
21.313640,6926.900000,21.273220,20240605063908.000000,8.000000,71403.710000,247381.726000,0.387760,34.904320,-0.976450,0.987450,-0.976450,0.987450,61288.276050,0.003710,100338.536900,0.004370,2067.911170,10.320470,0.998010,10.807610,0.998070,23602.999000
-74.825450,6926.900000,-75.567890,20240605064207.000000,8.000000,390981.977000,346240.205000,-0.508000,18.500140,-7.111220,0.985400,-7.111220,0.985400,-1479223.368000,0.000500,-1479223.368000,0.000500,2067.182050,118.645650,0.983480,118.645650,0.983480,23373.446000
-71.858180,6926.900000,-71.581890,20240605064507.000000,8.000000,-282507.485000,244435.712000,0.477000,19.235590,-0.921280,0.966100,-0.921280,0.966100,-160066.029890,0.003460,-160066.029890,0.003460,2070.922960,20.990540,0.998520,20.990540,0.998520,23583.963000
24.793180,6926.900000,21.552090,20240605072719.000000,8.000000,2653.606000,39169.765000,-0.536120,143.504300,-0.643250,0.971210,-0.643250,0.971210,4944.498670,0.004170,4944.498670,0.004170,2056.310590,11.440800,0.973970,19.086020,0.992200,23176.253000
21.555450,6926.900000,21.535000,20240605073007.000000,8.000000,-308715.149000,263143.546000,0.203000,12.317160,0.564870,0.796150,0.564870,0.796150,4653070.638310,0.013230,4653070.638310,0.013230,2051.357110,-4.865660,0.854990,-4.865660,0.854990,23947.307000
21.678180,6926.900000,21.645440,20240605073306.000000,8.000000,1720.805000,340038.013000,0.279000,145.624030,-0.140430,0.708520,-0.721560,0.744310,-3480.629350,0.009070,-3739.390080,0.009740,2062.844250,2.898100,0.924990,10.796970,0.991210,23345.407000
171.420450,6926.900000,174.676330,20240605073606.000000,8.000000,169937.364000,210840.890000,0.451000,19.729570,-0.128060,0.865320,-0.249880,0.873040,-13945243.307200,0.010020,-13945243.307200,0.010020,2064.802870,3.519970,0.983650,8.097580,0.995710,24148.457000
21.639550,6926.900000,21.601330,20240605073907.000000,8.000000,276996.513000,399073.339000,0.388000,35.125130,-0.680480,0.983870,-0.680480,0.983870,-37145.426840,0.002240,-198488.339480,0.006990,2063.867380,7.083400,0.995330,7.631170,0.995490,24007.475000
-75.070000,6926.900000,-75.442780,20240605074206.000000,8.000000,375290.190000,381470.267000,-0.506260,18.518270,-7.622050,0.987590,-7.622050,0.987590,2849943.693690,0.029990,2849943.693690,0.029990,2065.058970,128.758840,0.985730,128.758840,0.985730,23795.854000
-71.205910,6926.900000,-71.367890,20240605074507.000000,8.000000,593297.456000,270377.870000,0.477740,19.240420,-0.170060,0.840930,-0.707910,0.882150,23147556.761160,0.086070,23151302.341100,0.086190,2073.249060,5.205200,0.971620,13.377590,0.988200,23797.347000
