CHAMBER,,CHAMBER,,CHAMBER,LI-8100,LI-8100,CHAMBER,CHAMBER,LI-7810,LI-7810,LI-7810,LI-7810,LI-8100,LI-8100,LI-8100,LI-8100,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810
25.058640,6926.900000,24.993000,20240603161503.000000,8.000000,-5677.905000,1013032.380000,-0.479000,21.614190,-0.547620,0.993110,-0.547620,0.993110,171945.039680,0.015050,226811.165770,0.016540,2087.624310,10.105680,0.997590,10.105680,0.997590,23802.408000
23.993180,6926.900000,23.958890,20240603170031.000000,8.000000,910.727000,5043.299000,0.431760,84.122020,-0.489980,0.945040,-0.491720,0.943590,66.665150,0.000040,66.665150,0.000040,2116.569460,1.786650,0.804350,1.786650,0.804350,23801.141000
23.952270,6926.900000,23.875670,20240603170330.000000,8.000000,2461.741000,312473.192000,0.438240,33.755940,-0.030920,0.097240,-0.164000,0.206430,156909.208030,0.009130,156909.208030,0.009130,2116.880790,7.029470,0.960100,12.502590,0.991770,23493.970000
27.732730,6926.900000,24.052530,20240603170629.000000,8.000000,-584269.204000,189863.600000,0.395120,126.832050,8.294730,0.768930,8.294730,0.768930,6464344.508830,0.004260,5330385.371350,0.003200,2110.701500,6.138680,0.718570,6.138680,0.718570,23828.203000
-69.488180,6926.900000,-61.270890,20240603170916.000000,8.000000,749.221000,1392.790000,-0.541760,20.539780,-7.330850,0.987400,-7.330850,0.987400,-552.792290,0.004450,-552.792290,0.004450,2113.322100,133.169510,0.987960,133.169510,0.987960,23540.595000
33.128640,6926.900000,159.085490,20240603171216.000000,8.000000,965.074000,190179.173000,-0.540120,155.616670,5.488490,0.382300,16.058140,0.491210,938.728860,0.003280,938.728860,0.003280,2095.363300,4.867600,0.374510,4.802580,0.373070,23716.235000
24.004550,6926.900000,23.916110,20240603171503.000000,8.000000,-485805.444000,458727.037000,-0.481760,21.649320,-1.419500,0.982130,-1.419500,0.982130,-422987.268820,0.006340,-422987.268820,0.006340,2119.472920,14.105150,0.990940,19.072850,0.996480,23691.735000
24.134550,6926.900000,24.118560,20240603180031.000000,8.000000,2732952.802000,341981.987000,0.429670,84.113770,-0.893410,0.782610,-0.893410,0.782610,-19799391.181000,0.063080,-19628273.031910,0.063200,2090.493620,-3.950510,0.944910,-3.950510,0.944910,24272.159000
24.093180,6926.900000,24.010780,20240603180329.000000,8.000000,767.554000,296066.041000,0.439000,33.738610,-0.503490,0.992220,-0.503490,0.992220,932.721190,0.006000,8731.037440,0.030150,2107.744870,8.729890,0.962570,16.486900,0.995730,23925.444000
28.475450,6926.900000,24.294510,20240603180629.000000,8.000000,639.918000,729520.702000,0.395880,126.712700,-2.136860,0.760210,-2.109850,0.756540,3337.639840,0.015390,3337.639840,0.015390,2114.935450,-4.669240,0.933940,-4.750170,0.934130,24139.081000
-69.655910,6926.900000,-61.112220,20240603180916.000000,8.000000,2635322.765000,578749.973000,-0.541240,20.577040,11.542750,0.987130,11.542750,0.987130,7414667.499760,0.007050,27411879.436840,0.015410,2115.157250,-214.659290,0.986360,-214.659290,0.986360,23939.453000
31.257730,6926.900000,158.038350,20240603181216.000000,8.000000,7831.723000,780425.801000,-0.539890,155.450320,1.722230,0.682600,8.927190,0.871670,254109.205070,0.014460,254109.205070,0.014460,2100.014460,1.392340,0.328870,25.187370,0.820510,24808.249000
24.178180,6926.900000,24.066670,20240603181503.000000,8.000000,2147480.000000,905838.779000,-0.485000,21.660900,0.520840,0.987420,0.520840,0.987420,-71602915.198270,0.013800,-71602915.198270,0.013800,2110.301600,-10.725270,0.996580,-10.725270,0.996580,24410.824000
23.659550,6926.900000,23.633000,20240603190031.000000,8.000000,702.513000,96927.014000,0.429770,84.132810,-0.743170,0.954580,-0.743170,0.954580,-3471.007710,0.035450,-3471.007710,0.035450,2119.571990,-0.264740,0.090900,21.665760,0.179590,24117.567000
23.640910,6926.900000,23.549890,20240603190330.000000,8.000000,-508.722000,312136.300000,0.439000,33.749060,-0.339000,0.937750,-0.339000,0.937750,-14647.801670,0.029780,-14647.801670,0.029780,2115.118250,8.340990,0.947440,18.126760,0.992100,23881.374000
27.121820,6926.900000,23.784840,20240603190630.000000,8.000000,1464601.024000,236569.805000,0.394770,126.851350,-1.188480,0.855980,-2.802830,0.922670,-7184325.822780,0.049400,-7184325.822780,0.049400,2091.293050,-1.447570,0.984090,-1.447570,0.984090,24058.673000
-69.937730,6926.900000,-61.261220,20240603190919.000000,8.000000,683738.825000,144544.288000,-0.541760,20.585740,-2.231950,0.986960,-2.231950,0.986960,2231216.027690,0.019070,2231216.027690,0.019070,2091.110210,43.283450,0.985780,43.283450,0.985780,24105.466000
33.410910,6926.900000,159.013300,20240603191219.000000,8.000000,1757164.485000,213939.595000,-0.540000,155.475480,0.091200,0.687710,0.091200,0.687710,-142331281.553030,0.015520,-142331281.553030,0.015520,2090.335840,0.857740,0.170450,0.994830,0.146630,24527.510000
23.504550,6926.900000,23.410330,20240603191507.000000,8.000000,-172416.979000,217593.783000,-0.490530,21.668660,-0.525770,0.989560,-0.543140,0.989840,3290518.043430,0.242670,3354798.672650,0.242600,2084.165470,9.627020,0.992610,11.581830,0.994770,24056.464000
22.939550,6926.900000,22.910440,20240603200031.000000,8.000000,2701.173000,765208.845000,0.427470,84.080480,1.358840,0.899420,1.358840,0.899420,761.397860,0.003480,761.397860,0.003480,2132.081410,1.157550,0.911320,1.156160,0.908510,24062.301000
22.853180,6926.900000,22.782330,20240603200330.000000,8.000000,1762987.589000,445845.576000,0.439000,33.750940,0.301890,0.800620,0.301890,0.800620,-9110062.228540,0.002430,-4607767.322090,0.001630,2188.745980,-5.875720,0.973740,-10.137550,0.995480,23814.595000
27.370000,6926.900000,23.063410,20240603200629.000000,8.000000,-583121.799000,782537.002000,0.394880,126.721600,0.993840,0.251200,0.993840,0.251200,-300521.581900,0.000070,-300521.581900,0.000070,2203.278680,-0.355880,0.049700,-33.854890,0.244140,23853.179000
-69.937730,6926.900000,-61.363330,20240603200916.000000,8.000000,1464434.247000,386914.711000,-0.541240,20.570730,3.905400,0.987500,3.905400,0.987500,31752435.777030,0.047500,31752435.777030,0.047500,2193.948700,-67.781670,0.985940,-67.781670,0.985940,23900.224000
31.005000,6926.900000,157.899670,20240603201215.000000,8.000000,197320.347000,445041.052000,-0.539350,155.396050,0.867740,0.906730,0.867740,0.906730,-875974.294580,0.043340,-875974.294580,0.043340,2165.143540,-0.005230,0.000150,-0.005230,0.000150,24374.714000
22.629550,6926.900000,22.552330,20240603201503.000000,8.000000,870.508000,504455.242000,-0.493240,21.643460,-0.501160,0.990370,-0.501160,0.990370,-223.872900,0.016470,-223.872900,0.016470,2160.058350,8.032260,0.985610,10.703030,0.990630,23697.050000
21.733640,6926.900000,21.719670,20240603210031.000000,8.000000,67109.393000,1180195.132000,0.430770,84.123140,0.652200,0.844390,0.652200,0.844390,-20807.981850,0.098260,-20807.981850,0.098260,2213.900630,1.598270,0.933800,1.598270,0.933800,23021.497000
21.696820,6926.900000,21.645670,20240603210330.000000,8.000000,2147480.000000,1336662.402000,0.439240,33.694690,-0.021650,0.047280,-0.021650,0.047280,28148936.705470,0.016560,28148936.705470,0.016560,2202.523570,-9.689430,0.976360,-17.134410,0.997920,22857.616000
25.152270,6926.900000,21.855930,20240603210629.000000,8.000000,1779272.469000,1165372.349000,0.396000,126.919620,2.950410,0.985630,2.950410,0.985630,-1776356.639550,0.038190,-1776356.639550,0.038190,2204.602950,0.264720,0.052210,-1.912710,0.042060,23146.684000
-69.733640,6926.900000,-61.560220,20240603210918.000000,8.000000,2147568.852000,884222.385000,-0.541000,20.502310,9.074820,0.987200,9.074820,0.987200,3741835.162580,0.373220,7518820.402930,0.209130,2171.729770,-176.748740,0.986260,-185.094090,0.986470,22902.745000
28.978180,6926.900000,156.590880,20240603211220.000000,8.000000,2731091.098000,1133207.903000,-0.540000,154.835570,1.894800,0.762450,1.894800,0.762450,1099191.718240,0.000420,1099191.718240,0.000420,2168.395710,-0.379570,0.015440,-0.376380,0.014180,23258.409000
21.539550,6926.900000,21.483220,20240603211508.000000,8.000000,2045420.261000,964641.273000,-0.498000,21.577360,1.093930,0.982930,1.093930,0.982930,188878922.073700,0.008660,465103541.558680,0.016480,2176.907520,-10.156370,0.998070,-10.156370,0.998070,22830.928000
20.802270,6926.900000,20.793560,20240603220031.000000,8.000000,-487112.233000,794119.534000,0.429760,84.062540,-0.908490,0.860280,-0.908490,0.860280,1681579.213380,0.004780,1681579.213380,0.004780,2150.102140,1.783870,0.930670,1.783870,0.930670,22087.515000
20.804090,6926.900000,20.761330,20240603220331.000000,8.000000,2442108.767000,729332.389000,0.439000,33.669180,0.276950,0.881860,0.276950,0.881860,-2623942.997890,0.019220,-5630294.495110,0.028480,2139.822680,-12.458960,0.976420,-22.274560,0.998380,22043.513000
25.284090,6926.900000,20.991430,20240603220630.000000,8.000000,2438626.182000,1512830.731000,0.395770,126.968070,1.582770,0.833370,1.582770,0.833370,-24030746.138920,0.031790,-23757987.356840,0.032050,2137.331410,0.294310,0.012810,10.200550,0.263160,22444.060000
-70.147270,6926.900000,-61.725000,20240603220917.000000,8.000000,1663011.341000,1412111.877000,-0.541270,20.404690,4.695550,0.986390,4.695550,0.986390,-8358.395570,0.000000,-8358.395570,0.000000,2137.132720,-99.425420,0.986540,-102.510680,0.986620,22092.512000
30.245910,6926.900000,156.730110,20240603221216.000000,8.000000,2631252.948000,1075000.971000,-0.539900,154.026120,0.898430,0.722360,0.898430,0.722360,1898916.529460,0.000330,1898916.529460,0.000330,2137.283990,1.245960,0.420650,8.566450,0.608080,22288.946000
20.702730,6926.900000,20.674330,20240603221504.000000,8.000000,1171693.578000,576300.438000,-0.500760,21.465980,0.075340,0.988110,0.075340,0.988110,1934368.333760,0.005910,1934368.333760,0.005910,2150.995530,-1.409020,0.996500,-1.409020,0.996500,22045.739000
20.352730,6926.900000,20.348440,20240603230031.000000,8.000000,585670.180000,648309.536000,0.428000,84.085170,0.028750,0.363530,0.028520,0.360190,855132.407300,0.006720,855132.407300,0.006720,2144.775350,0.585490,0.926240,0.585490,0.926240,21763.731000
20.335910,6926.900000,20.316220,20240603230331.000000,8.000000,-487066.937000,1026805.867000,0.438240,33.623810,-0.325030,0.866480,-0.325030,0.866480,-428873.475830,0.003250,-428873.475830,0.003250,2152.937330,11.821110,0.970020,22.229680,0.997480,21697.216000
25.526360,6926.900000,20.588020,20240603230632.000000,8.000000,1481590.205000,645696.169000,0.394110,126.944130,0.073490,0.899460,0.097330,0.913810,-7224718.864240,0.000510,-7224718.864240,0.000510,2164.450430,-1.878090,0.990190,-2.190210,0.993320,21978.056000
-69.959090,6926.900000,-61.807890,20240603230920.000000,8.000000,196054.095000,982830.601000,-0.540490,20.256930,-5.973240,0.988790,-5.973240,0.988790,1702709.519170,0.000110,-6992.168550,0.000020,2177.710930,117.179890,0.987690,117.179890,0.987690,21746.808000
27.840000,6926.900000,155.473410,20240603231219.000000,8.000000,771.432000,403255.249000,-0.540010,154.072270,0.751530,0.187270,0.751530,0.187270,99.801110,0.001840,99.801110,0.001840,2181.179080,1.917870,0.753820,7.386390,0.850560,21923.665000
20.277730,6926.900000,20.252110,20240603231506.000000,8.000000,1952435.040000,932442.126000,-0.503000,21.346790,0.526100,0.992820,0.526100,0.992820,-7623199.330520,0.054280,-7623199.330520,0.054280,2191.607410,-7.637810,0.995860,-8.226710,0.996230,21707.740000
20.085000,6926.900000,20.074670,20240604000031.000000,8.000000,-581815.533000,812223.292000,0.426770,84.094790,1.358300,0.943750,1.865790,0.956450,17855684.422990,0.086770,17628443.964120,0.086990,2167.265630,1.431590,0.577380,1.512180,0.546330,21640.756000
20.080910,6926.900000,20.074110,20240604000331.000000,8.000000,-581610.830000,143314.809000,0.428230,84.095940,-2.882640,0.981640,-2.882640,0.981640,29627406.831070,0.008300,29627406.831070,0.008300,2207.087980,-1.967390,0.689380,-1.967390,0.689380,21738.881000
20.079090,6926.900000,20.054330,20240604000629.000000,8.000000,692.037000,406049.563000,0.438470,33.585610,-0.150640,0.889080,-0.150640,0.889080,16062.312960,0.000480,951.080410,0.000480,2182.746900,7.910310,0.982400,12.818990,0.998510,21629.572000
23.353180,6926.900000,20.241870,20240604000928.000000,8.000000,549.384000,308493.315000,0.393460,126.972650,-0.218960,0.937130,-0.505320,0.972150,684.593770,0.006600,684.593770,0.006600,2185.155910,3.835630,0.980000,5.848440,0.992950,21785.405000
-70.084550,6926.900000,-61.699000,20240604001218.000000,8.000000,-2147480.000000,499602.619000,-0.541530,20.203110,-23.639090,0.984100,-23.639090,0.984100,6712196.389730,0.025190,5432489.076960,0.024470,2183.988600,464.158140,0.981980,464.158140,0.981980,21570.277000
26.854550,6926.900000,154.743080,20240604001518.000000,8.000000,5599.794000,425833.903000,-0.539900,153.537870,-0.238830,0.308350,-0.238830,0.308350,-616.918440,0.000150,-616.918440,0.000150,2193.428480,3.013830,0.821140,3.013830,0.821140,21757.817000
19.980000,6926.900000,19.960670,20240604001806.000000,8.000000,1758019.045000,597858.739000,-0.506000,21.227100,0.288680,0.986370,0.288680,0.986370,2401033.169290,0.001600,2401033.169290,0.001600,2191.237690,-5.530860,0.996920,-5.833380,0.997110,21508.280000
19.942730,6926.900000,19.947220,20240604002108.000000,8.000000,1908.053000,288373.582000,0.428770,84.104220,0.180730,0.795650,0.214150,0.806700,-7118.443120,0.006850,-7118.443120,0.006850,2191.753000,1.091190,0.861980,1.221240,0.851890,21587.920000
19.940450,6926.900000,19.921110,20240604002407.000000,8.000000,2147515.714000,314863.015000,0.439000,33.584600,0.055410,0.144410,0.055410,0.144410,179979032.103530,0.042980,195196221.581450,0.043360,2183.186850,-10.292840,0.978460,-16.890060,0.997290,21554.201000
24.567730,6926.900000,20.129450,20240604002707.000000,8.000000,3092.957000,179423.513000,0.395000,127.014300,-0.213400,0.922870,-0.213400,0.922870,-8179.703580,0.000250,-8179.703580,0.000250,2206.116600,3.864490,0.972580,6.366880,0.990260,21696.219000
-70.157730,6926.900000,-61.832110,20240604002955.000000,8.000000,-454186.431000,1552753.750000,-0.541760,20.196110,-8.725900,0.989360,-8.725900,0.989360,-1473490.532510,0.010690,-1555966.634010,0.010850,2207.507510,159.538570,0.988200,159.538570,0.988200,21527.992000
29.300450,6926.900000,155.695490,20240604003256.000000,8.000000,1773488.145000,968600.811000,-0.539780,153.392350,0.455530,0.743230,0.455530,0.743230,17001650.457810,0.016220,17076959.782180,0.016230,2188.699620,-0.228610,0.035440,-0.236180,0.035150,21804.769000
19.905000,6926.900000,19.889110,20240604003543.000000,8.000000,963.146000,457028.705000,-0.507000,21.195560,-0.320240,0.967730,-0.320240,0.967730,7.003320,0.006920,7.003320,0.006920,2184.668240,7.499190,0.993130,9.380580,0.996760,21559.370000
19.673180,6926.900000,19.671560,20240604012107.000000,8.000000,1089.001000,887960.771000,0.428230,84.075740,0.013640,0.065360,0.013640,0.065360,133.584410,0.012640,551.787900,0.030510,2160.272850,1.410870,0.743070,1.444490,0.740270,21335.457000
19.640450,6926.900000,19.632440,20240604012406.000000,8.000000,759.173000,252030.400000,0.438240,33.554130,-0.301290,0.946570,-0.301290,0.946570,-1092.363580,0.013680,-1092.363580,0.013680,2174.093560,8.513600,0.975970,15.211700,0.998910,21249.567000
22.865450,6926.900000,19.801540,20240604012706.000000,8.000000,783.893000,371609.741000,0.394120,127.018740,-0.138530,0.785320,-0.138330,0.785070,1526.838570,0.014440,794.154080,0.013070,2176.659110,3.865420,0.987910,5.572980,0.996800,21405.223000
-69.108640,6926.900000,-61.759670,20240604012953.000000,8.000000,2732075.990000,597549.633000,-0.541000,20.064540,12.471050,0.981060,12.665370,0.980980,197364841.222340,0.008310,197364841.222340,0.008310,2181.484500,-237.461970,0.977470,-237.461970,0.977470,21273.294000
26.873640,6926.900000,154.608240,20240604013252.000000,8.000000,1121.139000,316247.304000,-0.539890,153.274400,-0.207730,0.429180,-0.201220,0.426300,282.698580,0.014850,282.698580,0.014850,2184.879440,-0.711880,0.422470,-0.711880,0.422470,21444.455000
19.607730,6926.900000,19.597890,20240604013539.000000,8.000000,1270036.953000,886960.587000,-0.508240,21.098620,0.098870,0.982830,0.098870,0.982830,-970347.410620,0.009560,-976332.042550,0.009740,2226.312260,-1.879370,0.997540,-1.925590,0.997580,21206.679000
19.320910,6926.900000,19.324780,20240604022107.000000,8.000000,-482712.264000,1367246.600000,0.428770,84.055490,-0.498810,0.972990,-0.498810,0.972990,30970.161070,0.000970,30970.161070,0.000970,2256.161700,4.741800,0.914210,4.741800,0.914210,20925.299000
19.275450,6926.900000,19.280780,20240604022405.000000,8.000000,2005190.091000,1649502.296000,0.440000,33.514000,0.305350,0.957290,0.305350,0.957290,-245710.974020,0.008600,-239326.522980,0.008870,2266.249430,-7.696990,0.979360,-12.549760,0.995620,20910.665000
23.282730,6926.900000,19.475380,20240604022705.000000,8.000000,1351441.804000,653551.181000,0.394000,127.005340,0.144520,0.956730,0.144520,0.956730,94643219.145410,0.042340,107315874.733840,0.043420,2247.572320,-1.333170,0.973390,-2.172810,0.994210,21007.865000
-70.270910,6926.900000,-61.896220,20240604022954.000000,8.000000,82810.630000,319239.170000,-0.541000,20.031500,-6.630370,0.985790,-6.630370,0.985790,-454195.724670,0.030590,-454195.724670,0.030590,2233.252740,121.884780,0.983840,128.327000,0.984090,20911.664000
28.488640,6926.900000,155.057360,20240604023254.000000,8.000000,86584.431000,1018450.045000,-0.539120,153.040780,1.527970,0.695570,4.877170,0.820960,2262047.129960,0.016180,2234970.504040,0.017060,2207.352010,1.939450,0.742660,7.320240,0.892070,21039.061000
19.256360,6926.900000,19.259780,20240604023541.000000,8.000000,2245030.368000,1224751.433000,-0.510000,20.998470,0.145150,0.738130,0.677820,0.855590,-1553847.541400,0.002750,-1553847.541400,0.002750,2222.271740,-9.146680,0.998110,-9.146680,0.998110,20902.781000
19.146820,6926.900000,19.157780,20240604032107.000000,8.000000,1562227.905000,596058.906000,0.427760,84.081600,0.041030,0.524980,0.041210,0.523460,-2043610.292060,0.002890,-2043610.292060,0.002890,2231.621950,-1.866060,0.952620,-1.866060,0.952620,20676.455000
19.149090,6926.900000,19.149440,20240604032406.000000,8.000000,1801.480000,5122.196000,0.439770,33.418210,-0.193070,0.912700,-0.193070,0.912700,110201.415140,0.043190,119389.867160,0.043560,2229.269630,7.432870,0.971980,13.557460,0.996150,20683.005000
23.838180,6926.900000,19.398130,20240604032706.000000,8.000000,1953020.474000,592261.219000,0.395000,126.967400,0.164240,0.769310,0.164240,0.769310,-8573053.075450,0.019610,-8464695.647960,0.019980,2235.563880,-3.673780,0.982910,-3.768750,0.983100,20760.854000
-70.353180,6926.900000,-61.985110,20240604032954.000000,8.000000,192304.280000,287245.098000,-0.539490,19.903300,-5.934120,0.987130,-5.934120,0.987130,-2570755.335850,0.001340,-2570755.335850,0.001340,2240.050560,109.846610,0.983400,117.402940,0.983850,20720.874000
26.262730,6926.900000,153.951540,20240604033253.000000,8.000000,1271031.922000,827200.066000,-0.538230,152.858590,0.067130,0.354570,0.066500,0.352670,-8412978.123260,0.012740,-4946088.601470,0.007990,2245.099000,0.090110,0.153100,0.067820,0.110920,20764.995000
19.140450,6926.900000,19.138780,20240604033541.000000,8.000000,1313.969000,337810.639000,-0.511240,20.904970,-0.362020,0.978860,-0.362020,0.978860,823.007350,0.001430,823.007350,0.001430,2241.741810,7.129720,0.997730,7.295190,0.997760,20722.189000
18.925000,6926.900000,18.925000,20240604042107.000000,8.000000,2147480.000000,1527856.115000,0.427230,84.036700,0.568520,0.980220,0.568520,0.980220,-1991365.233960,0.002140,-4560540.258080,0.003260,2311.998920,-2.829700,0.904080,-2.829700,0.904080,20384.393000
18.894550,6926.900000,18.895670,20240604042406.000000,8.000000,1464531.300000,1096655.092000,0.439760,33.398430,0.202280,0.989230,0.205610,0.988980,-4510021.510410,0.015250,-22068825.933290,0.042050,2303.205190,-3.764060,0.968620,-6.616460,0.997410,20410.794000
22.584550,6926.900000,19.078240,20240604042706.000000,8.000000,1757230.828000,1110269.003000,0.395880,127.010090,0.191440,0.950230,0.191440,0.950230,2862744.552530,0.016750,2862744.552530,0.016750,2286.737580,-3.372360,0.976090,-5.229110,0.993560,20465.701000
-70.353180,6926.900000,-61.936890,20240604042953.000000,8.000000,939.894000,1072693.462000,-0.540240,19.873690,-7.355040,0.980970,-7.355040,0.980970,2321.357590,0.011440,2077.412400,0.010920,2282.589830,135.862600,0.978580,147.575460,0.979290,20390.091000
28.268640,6926.900000,154.673190,20240604043252.000000,8.000000,1564273.634000,1162768.418000,-0.539010,152.685300,0.179110,0.277680,0.179110,0.277680,-1999300.442030,0.014780,-1977880.045250,0.016540,2284.868720,0.497470,0.150790,0.518500,0.140410,20485.957000
