LI-8100,LI-8100,LI-8100,,CHAMBER,LI-8100,LI-8100,LI-8100,LI-8100,LI-8150,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810
2024-05-31 15:30:43,152.646330,101.860000,6978.600000,21.710560,617.754730,0.004880,617.754730,0.004880,29,0.665730,-0.348080,0.665730,0.643260,0.643260,-0.348080,0.937630,0.937630,440.850000,2034.108550
2024-05-31 15:33:42,152.648400,101.710000,6978.600000,21.658000,-480525.020000,0.004340,-480525.020000,0.004340,30,4.951060,-0.116400,9.212300,0.995760,0.987540,-0.384890,0.839960,0.821730,441.430000,2031.146960
2024-05-31 15:36:28,152.650320,101.710000,6978.600000,21.617800,-2.677360,0.000000,-2.677360,0.000000,31,2.027800,-0.112800,2.535560,0.991650,0.989170,-0.112800,0.803510,0.803510,441.380000,2031.043990
2024-05-31 15:39:28,152.652410,101.700000,6978.600000,-61.643780,34203939.707710,0.022920,34203939.707710,0.022920,32,115.744860,-5.321960,118.805960,0.995480,0.995450,-5.321960,0.994660,0.994660,436.000000,2030.230970
2024-05-31 15:42:16,152.654350,101.690000,6978.600000,156.080000,-16324.058240,0.051630,-16324.058240,0.051630,SALT,-1.079380,0.081790,-1.079380,0.788270,0.788270,0.081790,0.344130,0.344130,434.600000,2031.299700
2024-05-31 15:45:16,152.656440,101.690000,6978.600000,21.982110,5717.574760,0.002380,1293.708600,0.000280,51,7.002560,0.389470,7.002560,0.996400,0.996400,1.209850,0.983720,0.939260,441.220000,2031.478380
2024-05-31 16:30:43,152.688000,101.810000,6978.600000,21.065330,-2059039.042980,0.002090,-2059039.042980,0.002090,29,1.145130,0.302560,1.145130,0.961030,0.961030,0.302560,0.980130,0.980130,443.370000,2037.014940
2024-05-31 16:33:42,152.690070,101.660000,6978.600000,21.091330,-1313.537770,0.018250,-1313.537770,0.018250,30,5.346080,-0.189020,11.910360,0.995880,0.981180,-0.854640,0.906310,0.886870,453.320000,2041.672000
2024-05-31 16:36:29,152.692000,101.640000,6978.600000,20.869010,11249.773630,0.017200,11249.773630,0.017200,31,2.358070,-0.132490,2.384480,0.920640,0.985960,-0.132490,0.844570,0.844570,448.480000,2040.335650
2024-05-31 16:39:30,152.694100,101.650000,6978.600000,-61.631110,16491.125990,0.016430,16823.141820,0.016320,32,116.353790,-5.432820,125.159560,0.996450,0.996200,-5.432820,0.994340,0.994340,440.780000,2035.791170
2024-05-31 16:42:16,152.696020,101.650000,6978.600000,155.628460,-784684.338740,0.017020,-784684.338740,0.017020,SALT,0.717490,0.325250,0.734710,0.340640,0.337390,0.325250,0.430280,0.430280,441.200000,2036.216610
2024-05-31 16:45:17,152.698110,101.660000,6978.600000,20.922890,1521.860240,0.014000,1423.375510,0.012930,51,7.040410,0.630020,7.040410,0.994700,0.994700,1.577990,0.990480,0.957770,437.150000,2034.218830
2024-05-31 17:30:43,152.729660,101.770000,6978.600000,20.652890,593.020070,0.020300,919.986180,0.020640,29,1.015500,-0.151830,1.023790,0.802590,0.804930,-0.466470,0.896720,0.849610,457.640000,2033.101550
2024-05-31 17:33:42,152.731740,101.620000,6978.600000,20.699220,1301.297120,0.010750,1301.297120,0.010750,30,5.166090,-0.148290,10.415710,0.995790,0.982460,-0.148290,0.915950,0.915950,460.200000,2030.161710
2024-05-31 17:36:28,152.733660,101.620000,6978.600000,20.814730,-734.857420,0.001090,-450.069520,0.000720,31,2.556870,-0.167480,3.621620,0.996460,0.993400,-0.167480,0.913650,0.913650,457.790000,2032.405780
2024-05-31 17:39:29,152.735750,101.620000,6978.600000,-61.534440,2132990.087360,0.001340,2264018.484580,0.001370,32,118.311350,-5.374340,128.238830,0.996430,0.996140,-5.374340,0.995190,0.995190,474.750000,2032.347470
2024-05-31 17:42:15,152.737670,101.620000,6978.600000,154.684730,-1352.234630,0.000210,-1352.234630,0.000210,SALT,-0.188670,-0.031810,-0.406560,0.040910,0.034180,-0.962660,0.343880,0.109270,445.280000,2035.299700
2024-05-31 17:45:16,152.739770,101.620000,6978.600000,20.771560,671589.429220,0.018540,671589.429220,0.018540,51,7.284410,0.711010,8.566520,0.996490,0.995560,1.168390,0.992720,0.981180,474.590000,2038.995790
2024-05-31 18:30:44,152.771340,101.750000,6978.600000,20.492560,-396841.068400,0.006130,-216158.210460,0.004860,29,0.937400,-1.239690,0.937400,0.738020,0.738020,-1.239690,0.989100,0.989100,497.090000,2052.908050
2024-05-31 18:33:43,152.773410,101.610000,6978.600000,20.271220,2946006.542690,0.001680,2365501.761080,0.000750,30,4.540250,0.134010,8.456150,0.995660,0.988380,0.134010,0.586150,0.586150,477.680000,2035.841550
2024-05-31 18:36:30,152.775350,101.600000,6978.600000,20.346370,547.723150,0.057770,93.008990,0.016160,31,2.262100,-0.120160,3.172650,0.996070,0.992420,-1.082900,0.848970,0.808270,452.850000,2035.781210
2024-05-31 18:39:31,152.777440,101.610000,6978.600000,-61.708330,218674630.914500,0.060680,218674630.914500,0.060680,32,122.833440,-5.819460,139.048350,0.991110,0.990310,-5.819460,0.991130,0.991130,473.670000,2035.257950
2024-05-31 18:42:18,152.779370,101.610000,6978.600000,155.534620,-3365980.415300,0.058830,-3319004.052580,0.052110,SALT,-0.775890,-0.158850,-0.775890,0.670970,0.670970,-0.158850,0.919330,0.919330,474.480000,2029.447020
2024-05-31 18:45:19,152.781470,101.610000,6978.600000,20.121000,129.627540,0.008460,1538.260190,0.010270,51,6.794530,0.782700,7.581230,0.994440,0.994110,1.391980,0.993410,0.978740,521.690000,2028.519140
2024-05-31 19:30:43,152.813000,101.830000,6978.600000,19.290220,3321719.127910,0.035480,3321719.127910,0.035480,29,1.468030,1.002790,3.273840,0.958790,0.914530,1.002790,0.876600,0.876600,506.740000,2056.158380
2024-05-31 19:33:43,152.815080,101.680000,6978.600000,19.118330,-1320576.933680,0.032960,-1320576.933680,0.032960,30,5.704300,-0.791320,10.558460,0.994570,0.985910,-1.426110,0.992340,0.986340,516.580000,2153.552770
2024-05-31 19:36:29,152.817000,101.680000,6978.600000,19.196040,-248717.659850,0.000200,-248717.659850,0.000200,31,2.006110,-0.231290,2.905710,0.994990,0.991430,-0.177080,0.140230,0.919320,498.740000,2132.690590
2024-05-31 19:39:29,152.819090,101.680000,6978.600000,-62.011560,52730138.456530,0.007720,52730138.456530,0.007720,32,129.517630,-6.682740,148.710440,0.994300,0.993070,-6.682740,0.992980,0.992980,480.110000,2097.237040
2024-05-31 19:42:15,152.821010,101.680000,6978.600000,154.454290,-603294.954090,0.024750,-650041.796740,0.024430,SALT,0.331650,9.384760,19.181930,0.217120,0.012490,12.442200,0.886210,0.871160,460.980000,2082.202680
2024-05-31 19:45:16,152.823100,101.700000,6978.600000,18.834890,723895.023440,0.003600,689303.640910,0.003360,51,6.530200,0.863650,7.299080,0.994030,0.993720,1.211470,0.995390,0.991590,474.660000,2104.449090
2024-05-31 20:30:44,152.854680,101.890000,6978.600000,17.687110,1985722.714760,0.003520,1985722.714760,0.003520,29,2.716470,-0.049980,2.716470,0.974560,0.974560,-0.049980,0.095030,0.095030,501.060000,2106.998650
2024-05-31 20:33:43,152.856750,101.740000,6978.600000,17.517220,-1367583.029400,0.004100,-1368399.365530,0.004100,30,5.603540,-0.401050,11.689660,0.996600,0.984790,-0.401050,0.973660,0.973660,477.460000,2095.095350
2024-05-31 20:36:30,152.858680,101.740000,6978.600000,17.589890,-634822.814530,0.000140,-405704.151610,0.000120,31,2.373490,-0.362640,2.873760,0.994560,0.993180,-0.362640,0.946670,0.946670,459.320000,2090.312560
2024-05-31 20:39:30,152.860760,101.740000,6978.600000,-62.156560,10404.933300,0.121740,10404.933300,0.121740,32,126.324830,-5.798130,153.679650,0.993740,0.991770,-5.798130,0.992230,0.992230,469.050000,2061.955930
2024-05-31 20:42:17,152.862700,101.730000,6978.600000,154.482750,-830.473720,0.018190,-830.473720,0.018190,SALT,-0.664920,-0.345990,-0.664460,0.703560,0.717820,-0.308500,0.730610,0.863250,450.210000,2061.229790
2024-05-31 20:45:19,152.864800,101.730000,6978.600000,17.161890,40113.794190,0.066950,40337.284650,0.063750,51,5.994530,0.670630,7.239110,0.988720,0.987540,1.807170,0.988330,0.949930,484.070000,2067.552550
2024-05-31 21:30:44,152.896340,101.900000,6978.600000,16.049220,-26693.177450,0.008940,-26693.177450,0.008940,29,3.249950,-0.002880,3.249950,0.969890,0.969890,-0.002880,0.002540,0.002540,473.440000,2061.946060
2024-05-31 21:33:43,152.898410,101.750000,6978.600000,15.995110,12003.190200,0.029190,12003.190200,0.029190,30,5.427900,-0.253520,11.617140,0.997040,0.983740,-0.253520,0.960210,0.960210,479.170000,2065.254350
2024-05-31 21:36:29,152.900340,101.750000,6978.600000,16.181430,-5379.525790,0.003220,-5379.525790,0.003220,31,2.366550,-0.104430,2.952420,0.993310,0.991300,-0.104430,0.830420,0.830420,468.430000,2069.388040
2024-05-31 21:39:30,152.902430,101.760000,6978.600000,-62.225670,639700.413190,0.000040,639700.413190,0.000040,32,128.177640,-5.734720,175.631700,0.987290,0.982890,-5.734720,0.981740,0.981740,473.340000,2069.153500
2024-05-31 21:42:16,152.904350,101.760000,6978.600000,152.861540,-7294820.768810,0.013120,-4957383.554700,0.011770,SALT,0.060640,0.007370,0.060640,0.077760,0.077760,-2.016890,0.045550,0.004390,459.890000,2068.845550
2024-05-31 21:45:17,152.906450,101.760000,6978.600000,15.792000,-587534.529090,0.000290,-587534.529090,0.000290,51,5.396480,0.628040,5.396480,0.996840,0.996840,0.922040,0.989620,0.982740,472.520000,2066.375670
2024-05-31 22:30:44,152.938010,101.950000,6978.600000,14.942220,979431.287230,0.014900,979431.287230,0.014900,29,6.130160,-0.255470,6.889510,0.913090,0.911950,-0.255470,0.781820,0.781820,493.830000,2073.031370
2024-05-31 22:33:45,152.940100,101.800000,6978.600000,14.872670,-30202337.502860,0.067340,-39223230.976500,0.067160,30,5.185530,-0.171910,10.432150,0.996600,0.984990,-0.595110,0.937520,0.936400,488.010000,2076.742540
2024-05-31 22:36:33,152.942050,101.790000,6978.600000,15.054400,-392521.695480,0.078830,-392521.695480,0.078830,31,2.345050,-0.162670,2.763340,0.995420,0.994540,-0.162670,0.924420,0.924420,486.920000,2076.548850
2024-05-31 22:39:34,152.944140,101.800000,6978.600000,-62.300000,-7804646.821260,0.013130,-7804646.821260,0.013130,32,165.912990,-7.238620,185.070110,0.994150,0.993770,-7.238620,0.993930,0.993930,488.010000,2078.021260
2024-05-31 22:42:21,152.946080,101.800000,6978.600000,151.003080,5717962.932420,0.025990,5717962.932420,0.025990,SALT,-0.179440,0.077090,-0.179440,0.070060,0.070060,1.233080,0.294650,0.099330,481.880000,2072.394550
2024-05-31 22:45:22,152.948170,101.800000,6978.600000,14.847890,-5000.949910,0.000880,-5000.949910,0.000880,51,5.050730,0.500360,5.050730,0.994450,0.994450,1.276270,0.992480,0.959640,499.330000,2068.421680
2024-05-31 23:30:44,152.979680,101.930000,6978.600000,14.065780,214570.648210,0.122220,313167.958210,0.129070,29,5.830290,-0.344730,9.004030,0.903630,0.884790,-0.553390,0.927760,0.915440,493.140000,2084.881180
2024-05-31 23:33:43,152.981750,101.770000,6978.600000,14.010110,-526503.697410,0.022760,-977839.816200,0.006710,30,5.787960,-0.201870,13.490950,0.996790,0.978760,-0.897920,0.936920,0.924960,499.400000,2086.789060
2024-05-31 23:36:30,152.983680,101.770000,6978.600000,14.229890,-4235557.331170,0.028730,-4383895.181660,0.028780,31,2.349600,-0.107010,2.619840,0.993030,0.992700,-0.107010,0.819370,0.819370,492.610000,2088.959570
2024-05-31 23:39:30,152.985760,101.780000,6978.600000,-62.362890,-2277842.606440,0.016440,-2277842.606440,0.016440,32,155.999570,-6.845260,219.483960,0.990990,0.984730,-6.845260,0.982880,0.982880,492.130000,2090.898860
2024-05-31 23:42:18,152.987710,101.770000,6978.600000,150.980220,307009.841390,0.000080,307009.841390,0.000080,SALT,0.008780,0.169800,0.008780,0.001970,0.001970,0.776850,0.692110,0.618540,488.430000,2094.388680
2024-05-31 23:45:19,152.989800,101.770000,6978.600000,14.026220,-32926509.831570,0.025590,-32926509.831570,0.025590,51,4.790930,0.410580,4.790930,0.995350,0.995350,0.736900,0.980910,0.965740,500.360000,2091.394170
2024-06-01 00:06:27,153.004480,101.940000,6978.600000,13.673560,-241685248.743180,0.023130,-241685248.743180,0.023130,29,3.686140,-0.185740,4.077650,0.970330,0.970040,-0.185740,0.916770,0.916770,507.100000,2100.922360
2024-06-01 00:09:27,153.006560,101.790000,6978.600000,13.584000,1572689.608290,0.001070,1572689.608290,0.001070,30,5.365340,-0.179050,10.811430,0.997730,0.985780,-0.179050,0.926660,0.926660,505.530000,2101.120240
2024-06-01 00:12:14,153.008500,101.790000,6978.600000,13.741650,-809948.403970,0.091570,-167382.937050,0.033430,31,2.447750,-0.139930,2.870260,0.997080,0.996020,-0.403300,0.902350,0.892650,497.470000,2100.167450
2024-06-01 00:29:49,153.020710,101.790000,6978.600000,-57.778440,384484.387230,0.051320,384484.387230,0.051320,32,0.724940,-0.063050,0.724940,0.016570,0.016570,-0.063050,0.084010,0.084010,3685.510000,1973.890120
2024-06-01 00:32:37,153.022650,101.770000,6978.600000,151.190110,-509246.583680,0.004990,-529517.956610,0.004990,SALT,0.471920,0.022890,0.518740,0.650440,0.621530,0.022890,0.005090,0.005090,495.120000,2094.278650
2024-06-01 00:35:38,153.024750,101.770000,6978.600000,13.375220,-161755.643010,0.025110,-275263.613130,0.024040,51,4.440230,0.327780,4.440230,0.993500,0.993500,0.600560,0.982760,0.965020,495.630000,2094.168850
2024-06-01 00:38:40,153.026850,101.920000,6978.600000,13.246780,1263194.314550,0.012000,1263194.314550,0.012000,29,3.573150,-0.331840,4.068670,0.892630,0.894630,-0.331840,0.956380,0.956380,497.110000,2093.859040
2024-06-01 00:41:39,153.028920,101.780000,6978.600000,13.315220,3999807.006860,0.005280,3999807.006860,0.005280,30,5.431280,-0.146770,10.750750,0.995560,0.983710,-0.292230,0.913270,0.905850,500.610000,2093.551590
2024-06-01 00:44:25,153.030840,101.770000,6978.600000,13.510000,8515934.947970,0.029170,9328154.847830,0.030800,31,2.467680,-0.096670,3.029920,0.995830,0.993730,-0.096670,0.771870,0.771870,494.550000,2094.055290
2024-06-01 00:47:25,153.032930,101.770000,6978.600000,-62.316780,-167787.005500,0.000380,-167787.005500,0.000380,32,137.476450,-6.179160,155.142340,0.995760,0.995300,-6.179160,0.995020,0.995020,500.130000,2096.473280
2024-06-01 00:50:12,153.034860,101.790000,6978.600000,151.536370,-48057.821610,0.004490,-48057.821610,0.004490,SALT,-0.082400,-0.044760,-0.086480,0.053380,0.052440,-0.838960,0.402620,0.238160,489.090000,2093.592560
2024-06-01 00:53:13,153.036960,101.790000,6978.600000,13.279670,-984084.653290,0.030140,-984084.653290,0.030140,51,4.480750,0.360500,4.480750,0.995700,0.995700,0.504030,0.981680,0.976230,492.930000,2088.856580
2024-06-01 01:38:39,153.068510,101.940000,6978.600000,13.011110,25254.689500,0.000170,25254.689500,0.000170,29,3.798140,-0.248230,10.005230,0.887180,0.825480,-0.248230,0.840900,0.840900,502.340000,2100.169150
2024-06-01 01:41:39,153.070590,101.790000,6978.600000,12.961780,-243094.371740,0.002720,-245552.062210,0.002520,30,5.403210,-0.187730,9.617280,0.995930,0.987640,-0.365280,0.934100,0.923340,500.510000,2100.656080
2024-06-01 01:44:26,153.072520,101.790000,6978.600000,13.201540,826903.699910,0.082360,826903.699910,0.082360,31,2.424450,-0.123050,2.878140,0.995290,0.993970,-0.123050,0.871120,0.871120,494.910000,2101.723890
2024-06-01 01:47:28,153.074630,101.800000,6978.600000,-62.221670,589277.415560,0.002250,589277.415560,0.002250,32,136.709020,-6.257580,172.939260,0.992730,0.990270,-6.257580,0.988850,0.988850,498.220000,2102.272980
2024-06-01 01:50:14,153.076550,101.790000,6978.600000,150.001650,-125006.367010,0.035490,-125006.367010,0.035490,SALT,-0.568450,0.135720,-0.613930,0.597160,0.621510,0.145840,0.839970,0.839230,493.120000,2104.797710
2024-06-01 01:53:17,153.078670,101.790000,6978.600000,13.011780,-3501462.455000,0.041860,-3096992.123560,0.132360,51,4.395400,0.320360,4.395400,0.995970,0.995970,0.573220,0.977580,0.959910,493.160000,2106.855800
2024-06-01 02:38:38,153.110160,101.910000,6978.600000,12.958440,701473.218170,0.000880,701473.218170,0.000880,29,3.888240,-0.171570,4.789040,0.921270,0.918730,-0.599180,0.788750,0.726150,507.640000,2133.873830
2024-06-01 02:41:38,153.112250,101.760000,6978.600000,12.963110,-791760.104300,0.024750,-737356.675660,0.023550,30,5.449630,-0.176400,11.207260,0.997040,0.985440,-0.645480,0.916370,0.911060,509.880000,2136.890310
2024-06-01 02:44:24,153.114170,101.750000,6978.600000,13.181760,65740.943750,0.002230,65740.943750,0.002230,31,2.405310,-0.178900,3.083980,0.994990,0.991870,-0.178900,0.935910,0.935910,506.480000,2137.182960
2024-06-01 02:47:25,153.116260,101.760000,6978.600000,-62.249000,6475403.864260,0.105220,6032840.238600,0.104470,32,138.934890,-6.458160,148.448520,0.994960,0.994830,-6.458160,0.995280,0.995280,501.680000,2134.385380
2024-06-01 02:50:13,153.118210,101.750000,6978.600000,150.885710,2621726.158910,0.034600,1784786.077920,0.017500,SALT,-1.292940,-0.488530,-1.292940,0.928680,0.928680,-0.488530,0.959640,0.959640,496.360000,2137.903490
2024-06-01 02:53:13,153.120290,101.740000,6978.600000,13.038000,101875.230480,0.008530,101875.230480,0.008530,51,4.517640,0.250250,4.517640,0.996350,0.996350,0.632250,0.964880,0.930760,501.840000,2139.963530
2024-06-01 03:38:39,153.151840,101.880000,6978.600000,12.684780,-62258.800380,0.001540,-62258.800380,0.001540,29,4.203670,-0.130460,4.203670,0.954930,0.954930,-0.308640,0.542630,0.568410,500.400000,2188.534770
2024-06-01 03:41:38,153.153910,101.730000,6978.600000,12.693440,-1441186.488340,0.000240,-1441186.488340,0.000240,30,4.760010,-0.231640,8.858670,0.996400,0.987460,-0.231640,0.946990,0.946990,512.020000,2192.975730
2024-06-01 03:44:24,153.155830,101.730000,6978.600000,12.802860,-916748.256660,0.042140,-246527.693580,0.294800,31,2.382650,-0.054250,2.646250,0.997190,0.996840,-0.054250,0.560000,0.560000,490.050000,2198.614700
2024-06-01 03:47:26,153.157940,101.730000,6978.600000,-62.222670,392171.176210,0.038800,925640.478960,0.031320,32,140.616220,-6.679230,172.172530,0.991740,0.990030,-6.679230,0.988630,0.988630,488.560000,2210.989370
2024-06-01 03:50:13,153.159870,101.730000,6978.600000,149.805380,-1333797.707680,0.095440,-8827302.299830,0.120390,SALT,0.069690,0.691850,0.064270,0.008120,0.009000,2.831590,0.465120,0.381900,496.680000,2222.357740
2024-06-01 03:53:13,153.161960,101.730000,6978.600000,12.668890,12548.396070,0.000040,405326.832890,0.001750,51,3.804650,0.394510,3.868900,0.992950,0.992940,0.394510,0.972350,0.972350,498.480000,2224.737160
2024-06-01 04:38:39,153.193510,101.910000,6978.600000,12.357890,5008583.594960,0.023890,5008583.594960,0.023890,29,3.077140,-0.483560,3.296100,0.825460,0.828810,-0.483560,0.964460,0.964460,509.520000,2265.805590
2024-06-01 04:41:38,153.195580,101.760000,6978.600000,12.364330,-15845.175150,0.036360,-15845.175150,0.036360,30,5.592680,-0.242740,9.415480,0.997410,0.991200,-0.242740,0.959310,0.959310,509.460000,2254.107330
2024-06-01 04:44:27,153.197530,101.760000,6978.600000,12.502860,406048623.233460,0.017590,406048623.233460,0.017590,31,2.281100,-0.084060,2.879060,0.994080,0.991710,-0.084060,0.777740,0.777740,505.360000,2250.231170
2024-06-01 04:47:28,153.199630,101.770000,6978.600000,-62.382560,-650232.819460,0.120420,-570200.674940,0.116770,32,141.637070,-6.932850,161.785690,0.996410,0.995780,-6.932850,0.995140,0.995140,503.090000,2257.954830
2024-06-01 04:50:14,153.201550,101.770000,6978.600000,148.548130,235740.065230,0.003170,235740.065230,0.003170,SALT,0.119800,-0.082280,0.119800,0.077540,0.077540,-0.082050,0.293950,0.327780,501.930000,2258.440740
2024-06-01 04:53:14,153.203630,101.770000,6978.600000,12.365670,-133386.208950,0.000360,-133386.208950,0.000360,51,4.030720,0.114730,4.487500,0.995230,0.994950,0.260350,0.790680,0.774870,509.260000,2259.635500
2024-06-01 05:38:39,153.235170,101.960000,6978.600000,12.053890,-4156.697380,0.000100,-4156.697380,0.000100,29,5.496190,-0.391790,7.865910,0.927730,0.914680,-0.754190,0.826390,0.942650,501.550000,2289.379180
2024-06-01 05:41:38,153.237250,101.820000,6978.600000,11.995000,-24230.715570,0.000720,-24230.715570,0.000720,30,5.617060,-0.068120,10.248740,0.996430,0.988350,-0.068120,0.611540,0.611540,493.550000,2278.760410
2024-06-01 05:44:25,153.239180,101.830000,6978.600000,12.165380,143122.728490,0.001650,143122.728490,0.001650,31,2.235220,-0.177260,2.859430,0.993350,0.990700,-0.177260,0.951080,0.951080,492.050000,2284.515760
2024-06-01 05:47:25,153.241260,101.830000,6978.600000,-62.350780,5471372.393180,0.037180,5471372.393180,0.037180,32,144.367870,-7.180050,191.755290,0.996830,0.993880,-7.180050,0.993380,0.993380,500.350000,2286.219340
2024-06-01 05:50:11,153.243180,101.830000,6978.600000,149.617470,-5835630.486560,0.026280,-5567965.488570,0.026170,SALT,-0.055220,0.213190,-0.055220,0.004260,0.004260,0.216140,0.202960,0.203670,494.010000,2286.829020
2024-06-01 05:53:11,153.245270,101.840000,6978.600000,12.260890,-1413363.822790,0.019530,-1413363.822790,0.019530,51,3.714490,0.083860,3.849330,0.993900,0.993870,0.654820,0.799450,0.655320,515.710000,2300.310130
2024-06-01 06:38:39,153.276840,102.020000,6978.600000,12.469330,-280973.203970,0.042440,-277711.180730,0.041950,29,3.550900,-0.104380,8.299770,0.944660,0.908760,-0.637190,0.631530,0.472810,508.160000,2328.685290
2024-06-01 06:41:39,153.278920,101.880000,6978.600000,12.607560,104387.835720,0.004230,104387.835720,0.004230,30,5.670380,-0.019110,11.215500,0.992430,0.979770,-1.011540,0.192310,0.058190,514.230000,2334.707630
2024-06-01 06:44:26,153.280860,101.880000,6978.600000,12.968570,31772740.841300,0.051070,11499077.597210,0.017250,31,2.172830,-0.394950,3.496120,0.991210,0.985140,-0.394950,0.971740,0.971740,512.310000,2348.962450
2024-06-01 06:47:27,153.282950,101.900000,6978.600000,-62.264220,28794.473070,0.004300,28794.473070,0.004300,32,140.828560,-7.078710,172.281680,0.995240,0.993650,-7.078710,0.992950,0.992950,518.800000,2328.464170
2024-06-01 06:50:14,153.284880,101.900000,6978.600000,148.694950,537522.209480,0.045850,537522.209480,0.045850,SALT,0.269580,-0.008660,0.269580,0.181090,0.181090,-0.008660,0.011030,0.011030,511.250000,2334.509820
2024-06-01 06:53:15,153.286980,101.900000,6978.600000,12.954220,24135.754430,0.024340,24135.754430,0.024340,51,3.931960,0.114630,3.988810,0.993740,0.993740,0.311560,0.842270,0.807370,517.900000,2339.009980
2024-06-01 07:38:39,153.318510,102.050000,6978.600000,13.964780,39413.296790,0.000140,39413.296790,0.000140,29,3.891740,-0.423500,3.891740,0.925910,0.925910,-0.950020,0.958020,0.914320,487.450000,2343.313610
2024-06-01 07:41:38,153.320580,101.900000,6978.600000,14.111780,-2819181.426310,0.027130,-2819181.426310,0.027130,30,5.236010,-0.195310,11.154290,0.996950,0.984520,-0.195310,0.946490,0.946490,484.470000,2334.107380
2024-06-01 07:44:25,153.322510,101.900000,6978.600000,14.380770,287540.949190,0.023030,715846.777210,0.013220,31,2.275420,-0.184460,2.662150,0.994110,0.993520,-0.184460,0.919230,0.919230,476.000000,2326.056920
2024-06-01 07:47:26,153.324610,101.910000,6978.600000,-62.285560,-212568.525550,0.009940,-224245.079500,0.009910,32,151.578380,-7.073740,199.723140,0.994290,0.991170,-11.118740,0.992360,0.985710,491.350000,2331.640670
2024-06-01 07:50:12,153.326530,101.910000,6978.600000,150.332640,-299119.137530,0.003390,-285238.883160,0.000290,SALT,0.690490,0.078840,0.681660,0.469580,0.527950,5.134970,0.434380,0.116620,498.000000,2344.875730
2024-06-01 07:53:11,153.328600,101.910000,6978.600000,14.640110,-283007.997460,0.109450,-916012.905520,0.136420,51,4.733090,-0.113390,4.733090,0.992940,0.992940,-0.113390,0.717060,0.717060,520.190000,2348.250620
2024-06-01 08:38:39,153.360170,102.070000,6978.600000,16.478890,525737.603670,0.010340,490987.755760,0.010250,29,1.616600,0.246370,1.616600,0.967950,0.967950,0.317270,0.924560,0.921960,481.170000,2232.008280
2024-06-01 08:41:39,153.362260,101.910000,6978.600000,16.640330,-1040933.152980,0.029300,-1040933.152980,0.029300,30,4.852150,-0.280830,8.724260,0.996870,0.988750,-0.280830,0.956520,0.956520,478.810000,2243.459430
2024-06-01 08:44:26,153.364190,101.910000,6978.600000,16.869670,2629002.927530,0.018740,8221931.440540,0.025490,31,2.317980,-0.069000,2.803750,0.994990,0.993810,-0.069000,0.546930,0.546930,479.660000,2229.856130
