CHAMBER,,CHAMBER,,CHAMBER,LI-8100,LI-8100,CHAMBER,CHAMBER,LI-7810,LI-7810,LI-7810,LI-7810,LI-8100,LI-8100,LI-8100,LI-8100,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810,LI-7810
-68.357270,6926.900000,-68.684890,20240603154029.000000,8.000000,-390450.909000,1813427.556000,0.370230,81.811780,-0.695680,0.957710,-2.107970,0.964680,-77246.106680,0.053700,-77246.106680,0.053700,2073.705530,9.957670,0.991770,12.978090,0.994490,23106.506000
26.851360,6926.900000,26.752330,20240603154327.000000,8.000000,2147480.000000,1256915.069000,0.327230,136.218970,-0.110780,0.158590,-0.110780,0.158590,-644709.547260,0.029350,-120967.002620,0.018280,2070.436930,-3.858630,0.979650,-6.542100,0.986570,22780.822000
26.241820,6926.900000,26.243330,20240603154625.000000,8.000000,-585676.364000,1504572.520000,0.376000,34.132700,-0.292210,0.754670,-1.653180,0.780500,-4432.869340,0.000320,-4432.869340,0.000320,2068.419820,4.733740,0.953560,6.314110,0.951430,22799.640000
33.411360,6926.900000,139.786150,20240603154923.000000,8.000000,2147480.000000,1372663.549000,-0.458600,134.273700,0.152740,0.151300,0.127590,0.004110,-11707.285510,0.000160,-11707.285510,0.000160,2069.538650,-1.265290,0.101330,-1.350530,0.100390,23036.689000
25.798180,6926.900000,25.802780,20240603155211.000000,8.000000,2614185.508000,1568713.571000,0.007000,19.218000,2.545990,0.996720,2.545990,0.996720,-38981.889190,0.001410,-38981.889190,0.001410,2061.907550,-22.771390,0.996730,-22.771390,0.996730,22987.692000
-68.336360,6926.900000,-68.992780,20240603155510.000000,8.000000,2147480.000000,1456085.645000,0.079000,19.236110,1.313580,0.963010,1.313580,0.963010,-427332.893080,0.026990,-217211.487790,0.026160,2067.839090,-10.788390,0.979830,-10.788390,0.979830,22992.028000
25.725910,6926.900000,25.814890,20240603163731.000000,8.000000,2860536.936000,1094437.372000,0.370000,93.161100,0.710700,0.948950,1.971830,0.967040,-1502356.989260,0.021890,-7467164.478670,0.064080,2061.587460,-5.475450,0.959320,-5.475450,0.959320,23642.423000
-69.344550,6926.900000,-69.197220,20240603164029.000000,8.000000,2147480.000000,1885098.070000,0.368230,81.947230,-0.264150,0.666160,-0.264150,0.666160,359284.317400,0.006860,359284.317400,0.006860,2059.881060,-6.428910,0.952740,-20.278870,0.991360,23746.886000
25.203180,6926.900000,25.159330,20240603164327.000000,8.000000,1171899.209000,1732099.949000,0.327220,136.108560,0.037060,0.798390,0.292300,0.898150,-499426.327520,0.080470,-499426.327520,0.080470,2067.495440,-0.462530,0.858020,-2.203070,0.932170,23697.647000
24.974550,6926.900000,24.973110,20240603164626.000000,8.000000,2147480.000000,1686515.196000,0.375000,34.253980,0.281340,0.843330,1.503080,0.957060,-263674.932070,0.048350,-171803.499100,0.033960,2070.531950,-6.188240,0.992630,-7.467660,0.993480,23573.089000
31.923180,6926.900000,138.946700,20240603164926.000000,8.000000,0.000000,1217939.945000,-0.442120,134.039860,-0.191100,0.779190,-0.191100,0.779190,22.807900,0.003210,23.526910,0.003440,2070.376480,-0.328090,0.086830,-0.328090,0.086830,24243.131000
24.981360,6926.900000,24.967890,20240603165213.000000,8.000000,2263652.284000,1248645.840000,0.007000,19.228240,2.288510,0.998100,2.288510,0.998100,-37525.947640,0.000260,-37525.947640,0.000260,2060.643090,-21.436360,0.996890,-21.436360,0.996890,24012.555000
-68.859090,6926.900000,-69.063220,20240603165511.000000,8.000000,1889212.318000,1218884.064000,0.078760,19.235200,0.954430,0.991740,0.954430,0.991740,111716.246740,0.011690,318159.921010,0.043070,2068.128960,-5.593910,0.980700,-7.811960,0.985440,24030.380000
25.060910,6926.900000,25.056000,20240603173731.000000,8.000000,-2733156.364000,-15657.477000,0.369230,93.584860,-2.638160,0.989160,-2.638160,0.989160,-8528862.611790,0.016990,-45336638.160930,0.050930,2068.669490,16.822840,0.961850,30.252590,0.968500,24389.764000
-69.205910,6926.900000,-69.261220,20240603174030.000000,8.000000,1270015.868000,1120334.554000,0.368000,82.233620,-0.013260,0.152380,-0.013260,0.152380,1310777.473630,0.055800,1310777.473630,0.055800,2060.169990,-0.957810,0.944010,-4.404890,0.981270,24314.907000
25.204550,6926.900000,25.124330,20240603174328.000000,8.000000,1952493.573000,1715279.238000,0.327000,135.697990,0.335370,0.953280,0.937320,0.977670,-510648.599250,0.042810,-637774.710080,0.043920,2066.486150,-5.522490,0.968610,-13.667790,0.991310,24299.047000
25.142730,6926.900000,25.129780,20240603174627.000000,8.000000,2410806.636000,1916127.857000,0.373230,34.113490,0.354720,0.947780,0.354720,0.947780,-32139972.615320,0.153250,-47866936.925540,0.074050,2064.899280,-5.538060,0.978400,-10.748800,0.988100,24109.835000
33.441820,6926.900000,139.427580,20240603174927.000000,8.000000,2135426.083000,947693.694000,-0.450100,133.684920,-0.614180,0.960330,-0.792320,0.967360,-4070484.538180,0.014660,-4101708.938050,0.014760,2065.532910,-3.063190,0.913320,-3.687580,0.915290,24257.029000
25.093180,6926.900000,25.080890,20240603175214.000000,8.000000,2147480.000000,1554373.150000,0.006000,19.230180,2.013640,0.997270,2.013640,0.997270,2463024.333730,0.004880,2463024.333730,0.004880,2058.108980,-19.313750,0.996500,-19.313750,0.996500,24277.496000
-69.129550,6926.900000,-69.094670,20240603175512.000000,8.000000,2049825.781000,1905425.158000,0.078000,19.230570,1.143980,0.992090,1.143980,0.992090,-168468.165250,0.025120,-168468.165250,0.025120,2061.135900,-8.625040,0.979450,-12.804490,0.986970,24285.853000
24.664090,6926.900000,24.623670,20240603183731.000000,8.000000,2055981.364000,533915.232000,0.368000,93.762030,0.398140,0.937330,1.533890,0.979300,-607681.040920,0.004190,-680928.543560,0.004750,2067.667580,-2.650590,0.957150,-6.057100,0.965870,24383.714000
-68.731820,6926.900000,-69.276440,20240603184029.000000,8.000000,195225.455000,1455601.799000,0.367770,82.430200,-0.372300,0.973820,-0.372300,0.973820,-26204.167380,0.051060,-26204.167380,0.051060,2064.147780,6.401540,0.995240,9.439010,0.997440,24362.640000
24.519090,6926.900000,24.447890,20240603184327.000000,8.000000,2147480.000000,1629830.277000,0.326770,135.673940,0.202810,0.898550,0.202810,0.898550,302913.681430,0.013600,302913.681430,0.013600,2067.973110,-4.413390,0.963700,-9.057810,0.975610,24537.082000
24.468180,6926.900000,24.428220,20240603184625.000000,8.000000,482300.027000,1061081.592000,0.374000,33.497170,-0.027690,0.436080,-0.027690,0.436080,34564.351310,0.013490,34564.351310,0.013490,2071.985280,2.422730,0.986870,4.880050,0.998010,24413.849000
31.874090,6926.900000,138.674290,20240603184923.000000,8.000000,585676.364000,1555793.780000,-0.456260,133.549490,-0.049740,0.842510,-0.049740,0.842510,17505.043400,0.006950,17505.043400,0.006950,2079.898660,-0.631720,0.715160,-0.631720,0.715160,24819.513000
24.469090,6926.900000,24.418220,20240603185211.000000,8.000000,2147480.000000,1642562.575000,0.006000,19.221770,2.011170,0.997890,2.011170,0.997890,1981801.760720,0.015170,2946332.192920,0.045960,2072.362350,-17.906840,0.997720,-17.906840,0.997720,24564.775000
-68.548180,6926.900000,-69.199220,20240603185509.000000,8.000000,988273.990000,1009849.009000,0.078000,19.236810,-0.011650,0.994210,-0.011650,0.994210,-691509.586570,0.010180,-676398.144370,0.010430,2073.715370,0.076140,0.978980,0.078010,0.978990,24460.686000
23.774090,6926.900000,23.735000,20240603193731.000000,8.000000,2733156.364000,979702.149000,0.369000,93.825390,1.393130,0.987020,1.393130,0.987020,12170639.426550,0.011350,57702928.865220,0.031820,2086.529850,-1.892040,0.544740,-24.888350,0.804660,24252.107000
-69.208640,6926.900000,-69.464670,20240603194030.000000,8.000000,2147480.000000,1288926.254000,0.367000,82.445520,0.406800,0.782400,2.370650,0.929650,463580.379580,0.013640,463580.379580,0.013640,2070.456690,-8.779710,0.968770,-23.289150,0.994460,24193.420000
23.606360,6926.900000,23.539220,20240603194329.000000,8.000000,2147480.000000,1504030.462000,0.326000,135.220620,-0.885100,0.941620,-0.885100,0.941620,-1368.129900,0.000000,-1368.129900,0.000000,2079.893520,-12.591420,0.979600,-24.051430,0.991580,24367.539000
23.425450,6926.900000,23.403110,20240603194627.000000,8.000000,-45038.706000,1318819.920000,0.373770,33.205140,0.290390,0.791090,0.290390,0.791090,24691.977130,0.030900,24691.977130,0.030900,2118.338520,-1.025250,0.727730,-1.025250,0.727730,24229.325000
30.029550,6926.900000,137.585490,20240603194928.000000,8.000000,104201.093000,804458.350000,-0.439100,133.151120,2.423940,0.980350,2.423940,0.980350,29080.514260,0.002270,29080.514260,0.002270,2127.603330,3.649570,0.977000,3.649570,0.977000,24559.488000
23.470000,6926.900000,23.420330,20240603195216.000000,8.000000,782053.287000,1140205.305000,0.006000,19.184200,-0.278120,0.983980,-0.278120,0.983980,-2993796.199170,0.057770,-2993796.199170,0.057770,2166.375890,3.909030,0.998630,3.909030,0.998630,24289.057000
-68.710450,6926.900000,-69.186890,20240603195515.000000,8.000000,-1837392.311000,1405663.555000,0.078000,19.196330,-3.617320,0.994120,-3.617320,0.994120,442653.515460,0.004570,442653.515460,0.004570,2193.683890,19.091500,0.993500,19.091500,0.993500,24122.599000
22.484090,6926.900000,22.439780,20240603203731.000000,8.000000,2724385.336000,990400.091000,0.368230,93.859460,5.418820,0.949840,5.418820,0.949840,-5418310.689330,0.035700,-5522911.902940,0.035910,2359.872730,-3.448820,0.889640,-3.448820,0.889640,23543.277000
-69.190450,6926.900000,-69.608670,20240603204029.000000,8.000000,2147480.000000,1529295.957000,0.366000,82.479170,0.699560,0.822340,0.699560,0.822340,998047.346960,0.124090,998038.911830,0.131760,2322.894120,-5.961610,0.954650,-17.917510,0.983130,23523.011000
22.219090,6926.900000,22.177110,20240603204328.000000,8.000000,2147480.000000,1243167.756000,0.324000,134.762610,1.994920,0.980920,1.994920,0.980920,181433.616510,0.037850,181433.616510,0.037850,2310.353880,-3.876950,0.975910,-5.736160,0.982630,23596.843000
22.139550,6926.900000,22.098780,20240603204627.000000,8.000000,-310012.349000,1484669.890000,0.372230,33.792470,-2.053890,0.966730,-2.053890,0.966730,-26244.477500,0.036770,-26244.477500,0.036770,2254.097820,3.562600,0.966480,9.567230,0.986150,23479.831000
31.045910,6926.900000,137.733520,20240603204927.000000,8.000000,2147480.000000,1705728.861000,-0.447570,132.598120,4.924480,0.987730,4.924480,0.987730,285225.523800,0.035150,1554773.854660,0.108270,2223.650980,5.186870,0.966470,13.177590,0.972720,23564.753000
22.198640,6926.900000,22.152780,20240603205215.000000,8.000000,402089.082000,1525435.563000,0.004230,19.105740,-1.164000,0.995360,-1.164000,0.995360,525745.834180,0.000090,360040.794390,0.003310,2147.308990,10.606200,0.998370,10.606200,0.998370,23144.476000
-68.774550,6926.900000,-69.377560,20240603205513.000000,8.000000,2147480.000000,1755203.786000,0.077230,19.115970,1.147520,0.984240,1.147520,0.984240,-3480392.608070,0.015860,-3195139.733950,0.016900,2110.963430,-10.289350,0.994700,-10.879140,0.994790,22913.930000
21.281820,6926.900000,21.260780,20240603213731.000000,8.000000,-2211172.814000,162911.945000,0.368000,93.903590,-1.138590,0.885770,-5.593120,0.965000,-960587.839580,0.023330,-5725646.202730,0.079250,2105.960320,12.041850,0.981550,28.525690,0.994040,22276.221000
-69.879550,6926.900000,-69.797330,20240603214030.000000,8.000000,1952254.545000,955151.864000,0.365230,82.325210,0.255700,0.907900,0.255700,0.907900,-31380979.177200,0.017060,-31564166.303530,0.017080,2106.540290,-7.389060,0.993120,-10.306020,0.996210,22350.697000
21.115910,6926.900000,21.077780,20240603214328.000000,8.000000,2147480.000000,635734.164000,0.325000,134.105970,-0.568270,0.888630,-0.661250,0.901240,-897418.281800,0.271750,-469915.144550,0.259610,2114.425930,-5.536140,0.990180,-7.147580,0.993070,22305.725000
21.032270,6926.900000,21.010330,20240603214626.000000,8.000000,3123607.273000,1048273.026000,0.372770,33.795420,-4.483710,0.930810,-4.483710,0.930810,736293.316070,0.008990,1729983.770530,0.015330,2130.670930,-8.485660,0.990050,-13.567590,0.993120,22249.953000
28.559550,6926.900000,136.225820,20240603214925.000000,8.000000,2147480.000000,1324146.689000,-0.453210,131.884780,4.506640,0.985780,4.506640,0.985780,-114932.189620,0.000840,-91246.910150,0.000900,2215.241400,2.361260,0.930610,2.361260,0.930610,22331.402000
21.148640,6926.900000,21.103560,20240603215212.000000,8.000000,2147480.000000,1496471.194000,0.005770,19.002230,-1.238530,0.880960,-1.104870,0.443350,128331.549000,0.001030,128331.549000,0.001030,2116.897330,-19.374490,0.998660,-19.374490,0.998660,22164.617000
-69.015000,6926.900000,-69.701220,20240603215510.000000,8.000000,-1366578.182000,961771.972000,0.078000,19.013270,-1.533980,0.932210,-4.791980,0.974530,-1868441.485070,0.007260,-1868441.485070,0.007260,2109.262820,17.600910,0.997100,18.284660,0.997140,22082.382000
20.549090,6926.900000,20.539780,20240603223731.000000,8.000000,1952254.545000,1064805.988000,0.366000,93.989560,-0.277010,0.084160,-22.217390,0.575970,-11004648.615750,0.245960,-11014788.039060,0.246510,2145.984620,-3.516330,0.988780,-5.749490,0.991630,21927.503000
-69.909090,6926.900000,-69.918890,20240603224030.000000,8.000000,2733852.319000,1022678.786000,0.365000,82.315290,3.742370,0.937520,3.742370,0.937520,-70458.181320,0.000210,-70458.181320,0.000210,2138.232770,-11.349120,0.992550,-14.861280,0.995190,21946.875000
20.403640,6926.900000,20.391780,20240603224328.000000,8.000000,2479862.753000,1246047.778000,0.326000,132.081280,-1.212720,0.950310,-1.212720,0.950310,115054.753380,0.000190,115054.753380,0.000190,2113.727070,-7.092880,0.990720,-10.847330,0.997100,22049.414000
20.368640,6926.900000,20.353670,20240603224626.000000,8.000000,-1720641.305000,1130123.534000,0.372000,33.933070,-0.280440,0.613790,-3.115640,0.790180,-2042398.619800,0.039080,-2042398.619800,0.039080,2118.251040,8.239580,0.992210,8.965130,0.992340,21949.748000
29.534550,6926.900000,136.325270,20240603224924.000000,8.000000,1569888.673000,919872.777000,-0.449100,131.255770,-0.395560,0.824630,-0.395560,0.824630,-75355.955360,0.000100,-75355.955360,0.000100,2127.440670,-0.197810,0.416990,-0.148690,0.025080,22110.065000
20.519550,6926.900000,20.498110,20240603225211.000000,8.000000,-242017.084000,161324.479000,0.004230,18.892640,-1.960950,0.997750,-1.960950,0.997750,548331.752720,0.001290,548331.752720,0.001290,2123.349560,20.788200,0.999370,20.788200,0.999370,21965.732000
-70.161360,6926.900000,-69.739110,20240603225509.000000,8.000000,-22417.139000,881468.651000,0.077000,18.913410,-0.731360,0.986340,-0.731360,0.986340,-22045.626070,0.012810,-22045.626070,0.012810,2125.499060,6.555380,0.992540,7.663500,0.993170,21886.277000
20.290000,6926.900000,20.266440,20240603233731.000000,8.000000,-2594291.020000,-322134.699000,0.367000,94.008810,-0.690650,0.765100,-6.339690,0.892940,440062.299980,0.008230,2499874.730040,0.026370,2130.676150,16.911720,0.985580,35.201360,0.995500,21808.309000
-69.559090,6926.900000,-69.962110,20240603234029.000000,8.000000,2342705.455000,86346.782000,0.365000,82.626730,-0.215000,0.676030,-0.239300,0.673940,5007817.233400,0.072290,5007817.233400,0.072290,2142.103430,-8.108220,0.991650,-10.720370,0.994150,21820.792000
20.157270,6926.900000,20.135330,20240603234328.000000,8.000000,-255030.365000,487888.760000,0.327000,133.065890,0.898640,0.642070,0.898640,0.642070,-348978.873970,0.019330,-348978.873970,0.019330,2191.148990,3.342550,0.953230,3.342550,0.953230,21930.224000
20.078640,6926.900000,20.062000,20240603234626.000000,8.000000,-1095735.909000,612971.254000,0.371230,33.928560,-2.724490,0.900890,-2.374620,0.725620,12841101.729780,0.020630,12339868.549700,0.020490,2200.743710,6.079230,0.947210,14.941270,0.979350,21807.473000
27.695450,6926.900000,135.257690,20240603234924.000000,8.000000,205539.645000,546179.921000,-0.444520,130.872040,-0.312680,0.301640,-17.857090,0.820010,-821192.789000,0.059630,-819410.434960,0.059700,2178.604780,1.227830,0.920120,1.359390,0.923000,21963.617000
20.234550,6926.900000,20.196890,20240603235211.000000,8.000000,-321130.435000,376355.088000,0.005000,18.805210,-2.427930,0.984550,-6.178860,0.984690,317094.762310,0.033410,317094.762310,0.033410,2143.402410,21.718510,0.998670,21.718510,0.998670,21825.792000
-69.444550,6926.900000,-69.805330,20240603235511.000000,8.000000,709640.682000,756849.414000,0.077000,18.831840,-0.171530,0.982080,-0.171530,0.982080,-1151313.671830,0.002630,-954203.478980,0.002640,2137.159960,1.355230,0.973470,3.152860,0.991780,21764.926000
19.957270,6926.900000,19.948110,20240604003731.000000,8.000000,-1069763.595000,260435.121000,0.366230,94.043770,-1.468530,0.989910,-1.468530,0.989910,-590746.363660,0.006960,-3007495.817420,0.020000,2159.660620,8.703050,0.977090,22.025430,0.992440,21568.331000
-69.170910,6926.900000,-69.948890,20240604004030.000000,8.000000,-1366578.182000,816215.229000,0.364000,84.281080,-1.039330,0.723260,-1.024660,0.616350,-1068484.371520,0.018890,-1068484.371520,0.018890,2150.609610,13.401390,0.990970,17.619570,0.993030,21600.859000
19.852730,6926.900000,19.842560,20240604004328.000000,8.000000,6029.319000,1156207.653000,0.325470,132.774830,0.229580,0.829660,0.224140,0.828620,7763.353910,0.010450,3284.748530,0.014030,2159.247130,3.773700,0.981020,6.773240,0.989280,21693.184000
19.784550,6926.900000,19.767780,20240604004626.000000,8.000000,3318832.727000,966496.287000,0.371230,34.142540,1.865850,0.742460,1.865850,0.742460,-2021967.102160,0.005740,-2028150.280290,0.005510,2193.614150,-7.073050,0.976010,-15.723790,0.988620,21577.056000
25.977730,6926.900000,134.219890,20240604004924.000000,8.000000,2732583.117000,405611.500000,-0.450880,130.535570,-2.652790,0.962790,-2.652790,0.962790,-185853.908970,0.056040,-185853.908970,0.056040,2173.407870,0.764260,0.511930,0.764260,0.511930,21717.115000
19.949090,6926.900000,19.916330,20240604005212.000000,8.000000,2030484.636000,1139241.419000,0.005000,18.719810,1.007760,0.677920,1.007760,0.677920,-2961215.351110,0.060920,-4742689.465030,0.067150,2179.926740,-17.310040,0.998870,-17.310040,0.998870,21629.213000
-69.048180,6926.900000,-69.720000,20240604005510.000000,8.000000,-583093.773000,408234.552000,0.077000,18.739370,-4.221240,0.945480,-12.366480,0.985500,57925.104820,0.000320,51417.369920,0.000310,2173.734820,9.997210,0.995690,9.997210,0.995690,21552.250000
19.630910,6926.900000,19.620890,20240604013731.000000,8.000000,-585676.364000,666993.091000,0.367000,94.076600,-0.664830,0.913720,-0.664830,0.913720,-3845149.849760,0.125370,-3864857.020600,0.125850,2238.176450,4.766040,0.936390,13.321540,0.972350,21230.627000
-69.794550,6926.900000,-70.055890,20240604014030.000000,8.000000,1196325.724000,190070.198000,0.364000,85.237270,0.106550,0.834310,0.106550,0.834310,-4818088.718860,0.020700,-4651473.306880,0.020650,2233.188820,-1.465950,0.995070,-1.834710,0.996910,21249.581000
19.475910,6926.900000,19.469000,20240604014328.000000,8.000000,2508544.721000,232507.301000,0.326230,132.641140,-4.595220,0.954630,-8.583300,0.982070,1739766.629840,0.087890,1739766.629840,0.087890,2231.102570,-5.448970,0.948350,-15.516870,0.983660,21322.151000
19.398640,6926.900000,19.392220,20240604014627.000000,8.000000,59074.963000,-7792.756000,0.371770,34.112310,-0.318620,0.941000,-0.318620,0.941000,172124.728690,0.010460,172124.728690,0.010460,2297.484520,2.893840,0.983700,4.814420,0.990520,21189.656000
27.564550,6926.900000,134.887030,20240604014925.000000,8.000000,2522.758000,221163.022000,-0.446160,130.364140,-1.239720,0.745810,-1.239720,0.745810,10.394900,0.000190,10.394900,0.000190,2283.408080,0.521100,0.706520,1.180490,0.726940,21239.371000
19.525450,6926.900000,19.507440,20240604015214.000000,8.000000,-181719.310000,121574.929000,0.004230,18.642840,-2.861460,0.995860,-2.861460,0.995860,-299285.487210,0.020790,-294853.916440,0.021980,2270.343020,20.579400,0.999180,21.043450,0.999200,21144.375000
-69.627270,6926.900000,-69.739330,20240604015513.000000,8.000000,2147480.000000,924774.182000,0.076240,18.671970,1.143010,0.972860,1.143010,0.972860,79186597.795820,0.021680,79186597.795820,0.021680,2266.606710,-7.762720,0.989460,-8.561890,0.989740,21099.456000
19.293180,6926.900000,19.300670,20240604023731.000000,8.000000,2354948.818000,-206560.575000,0.366770,94.097970,2.610110,0.911770,6.401620,0.945650,-3373959.747750,0.021890,-3362115.395650,0.022020,2252.246520,-3.575850,0.950010,-4.712370,0.946900,20879.660000
-70.085450,6926.900000,-69.949110,20240604024029.000000,8.000000,-59324.576000,-182463.459000,0.363220,85.261290,0.493100,0.771190,2.194060,0.910540,-21064.597530,0.006340,-21064.597530,0.006340,2241.630140,6.157870,0.981580,10.635300,0.989020,20935.855000
